// General information: 
//  MT Manager version: 2025.2.0 
//  XDA version: 2025.2.0 build 250509001 rev 1746715332 built on 2025-05-09
// Device information: 
//  DeviceId: 10B41B10
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
50296		7.109962	-0.678153	-5.714299	0.443138	-0.358218	-0.804751	-0.166384
50297		7.590904	-0.236928	-5.304006	0.443412	-0.358577	-0.804341	-0.166865
50298		6.570336	0.204300	-5.130723	0.443187	-0.359161	-0.804170	-0.167031
50299		5.846197	-0.247828	-5.245887	0.442874	-0.359625	-0.804139	-0.167010
50300		4.646715	0.183832	-5.672423	0.442282	-0.360225	-0.804125	-0.167357
50301		5.621443	-0.013177	-6.384859	0.441465	-0.360882	-0.804116	-0.168137
50302		6.423187	0.155471	-6.647004	0.440509	-0.361635	-0.804096	-0.169121
50303		6.397508	0.259695	-6.777745	0.440043	-0.362008	-0.804100	-0.169516
50304		6.637340	0.190004	-6.708033	0.439826	-0.362255	-0.804043	-0.169821
50305		7.278650	0.707199	-6.804841	0.439852	-0.362388	-0.803908	-0.170109
50306		8.187893	0.553980	-6.822453	0.439959	-0.362584	-0.803710	-0.170353
50307		7.623866	-0.539260	-6.703532	0.440119	-0.362702	-0.803571	-0.170344
50308		7.975248	-1.151244	-6.439374	0.440250	-0.362848	-0.803394	-0.170525
50309		9.650567	-1.777896	-6.540001	0.440321	-0.363120	-0.803162	-0.170859
50310		9.373817	-1.216584	-6.319378	0.440380	-0.363107	-0.803129	-0.170885
50311		8.973701	-0.351912	-5.969366	0.440363	-0.363147	-0.803111	-0.170929
50312		8.547572	0.028743	-5.613143	0.440588	-0.363116	-0.802999	-0.170941
50313		7.890898	0.081962	-5.235566	0.440936	-0.363163	-0.802809	-0.170838
50314		8.401190	-0.251891	-5.145810	0.441107	-0.363517	-0.802551	-0.170856
50315		8.625503	-0.450537	-5.270506	0.441278	-0.363703	-0.802409	-0.170687
50316		8.404027	-0.523872	-5.065844	0.440874	-0.364319	-0.802335	-0.170764
50317		8.084019	-0.373665	-5.074684	0.440440	-0.364823	-0.802371	-0.170641
50318		7.981545	-0.832749	-5.109323	0.439700	-0.365392	-0.802497	-0.170738
50319		8.100308	-0.864281	-4.964413	0.439164	-0.365615	-0.802693	-0.170718
50320		7.928696	-0.533184	-4.980971	0.438778	-0.365889	-0.802765	-0.170783
50321		8.129681	-0.393037	-5.081313	0.438258	-0.366304	-0.802806	-0.171038
50322		8.158439	-0.466215	-4.974898	0.438082	-0.366462	-0.802819	-0.171090
50323		7.763863	-0.271551	-4.822709	0.437639	-0.366727	-0.802888	-0.171329
50324		8.260593	-0.580150	-4.816626	0.437446	-0.366818	-0.802938	-0.171392
50325		8.408366	-0.785852	-4.809133	0.437346	-0.366805	-0.803015	-0.171317
50326		8.726809	-0.490007	-4.703976	0.437110	-0.366825	-0.803119	-0.171388
50327		8.595474	-0.375089	-4.508031	0.436915	-0.366838	-0.803202	-0.171468
50328		8.617887	-0.840490	-4.662435	0.436885	-0.366746	-0.803268	-0.171435
50329		9.039730	-0.639090	-4.710197	0.437055	-0.366616	-0.803251	-0.171355
50330		9.038953	-0.463041	-4.759863	0.437081	-0.366600	-0.803197	-0.171578
50331		9.117215	-0.793755	-4.878396	0.437068	-0.366624	-0.803125	-0.171896
50332		9.026730	-0.504766	-4.827857	0.437070	-0.366617	-0.803094	-0.172053
50333		8.814586	-0.532623	-4.870789	0.437151	-0.366567	-0.803056	-0.172130
50334		8.959355	-0.506934	-5.021947	0.437231	-0.366501	-0.803016	-0.172254
50335		9.003601	-0.475790	-4.990391	0.437310	-0.366429	-0.802989	-0.172334
50336		8.780995	-0.402441	-4.918273	0.437373	-0.366310	-0.803016	-0.172301
50337		8.700060	-0.309069	-4.831286	0.437401	-0.366161	-0.803071	-0.172288
50338		8.596382	-0.336757	-4.648929	0.437449	-0.365984	-0.803125	-0.172289
50339		8.520129	-0.409557	-4.763085	0.437443	-0.365832	-0.803149	-0.172519
50340		8.481983	-0.697007	-4.755660	0.437469	-0.365571	-0.803252	-0.172523
50341		8.419290	-0.309457	-4.605141	0.437424	-0.365400	-0.803325	-0.172662
50342		8.353559	-0.367320	-4.606692	0.437351	-0.365331	-0.803327	-0.172985
50343		8.381850	-0.292397	-4.716437	0.437306	-0.365261	-0.803326	-0.173248
50344		8.295303	-0.469448	-4.705826	0.437313	-0.365209	-0.803256	-0.173665
50345		8.360386	-0.434176	-4.786876	0.437334	-0.365124	-0.803252	-0.173807
50346		8.346713	-0.596808	-5.001640	0.437317	-0.365068	-0.803234	-0.174054
50347		8.689585	-0.470589	-4.994485	0.437294	-0.364942	-0.803294	-0.174100
50348		8.915214	-0.443065	-5.471833	0.437262	-0.364824	-0.803386	-0.174002
50349		8.305989	-0.430213	-5.675909	0.437182	-0.364685	-0.803497	-0.173981
50350		7.718863	-0.390400	-5.609193	0.437252	-0.364521	-0.803489	-0.174185
50351		7.762063	-0.297434	-5.899242	0.437487	-0.364326	-0.803442	-0.174219
50352		7.912583	-0.144940	-6.284682	0.437710	-0.364188	-0.803380	-0.174231
50353		7.864416	-0.157089	-6.295947	0.437887	-0.364114	-0.803295	-0.174337
50354		7.811098	-0.324747	-6.283424	0.438047	-0.364025	-0.803226	-0.174439
50355		7.792951	-0.233053	-6.362742	0.438184	-0.363988	-0.803145	-0.174543
50356		7.496222	-0.115198	-6.431284	0.438231	-0.364051	-0.803062	-0.174680
50357		7.875811	-0.237874	-6.386398	0.438265	-0.364093	-0.803001	-0.174786
50358		7.732487	-0.380901	-6.334418	0.438282	-0.364187	-0.802924	-0.174898
50359		7.403049	-0.578483	-6.201548	0.438348	-0.364230	-0.802856	-0.174956
50360		7.274239	-0.582599	-6.229732	0.438452	-0.364243	-0.802775	-0.175038
50361		7.496733	-0.570789	-6.153979	0.438565	-0.364247	-0.802694	-0.175119
50362		7.536728	-0.367941	-6.089950	0.438605	-0.364256	-0.802660	-0.175159
50363		7.216928	-0.461772	-5.997354	0.438623	-0.364287	-0.802635	-0.175161
50364		7.230142	-0.324487	-5.993219	0.438619	-0.364315	-0.802619	-0.175190
50365		7.387541	-0.250927	-6.031678	0.438559	-0.364340	-0.802625	-0.175255
50366		7.361274	-0.109943	-5.927528	0.438721	-0.364251	-0.802512	-0.175553
50367		7.241157	-0.337687	-5.962004	0.438633	-0.364347	-0.802498	-0.175644
50368		7.496096	-0.602035	-6.023564	0.438532	-0.364450	-0.802495	-0.175692
50369		7.497209	-0.777947	-5.931312	0.438434	-0.364488	-0.802531	-0.175693
50370		7.707791	-0.449533	-5.963054	0.438331	-0.364526	-0.802566	-0.175714
50371		7.812275	-0.180064	-5.984010	0.438172	-0.364594	-0.802605	-0.175789
50372		7.816553	-0.110397	-5.941968	0.437971	-0.364699	-0.802644	-0.175895
50373		8.057225	0.024334	-5.923730	0.437754	-0.364824	-0.802686	-0.175982
50374		8.460023	-0.029839	-5.909547	0.437529	-0.364955	-0.802728	-0.176078
50375		8.315685	-0.140405	-5.776878	0.437312	-0.365092	-0.802777	-0.176110
50376		8.159583	-0.594300	-5.767859	0.437117	-0.365205	-0.802845	-0.176049
50377		8.150071	-0.664464	-5.731321	0.436942	-0.365285	-0.802914	-0.176005
50378		8.349652	-0.321956	-5.623662	0.436706	-0.365363	-0.803000	-0.176039
50379		8.217348	-0.089321	-5.410335	0.436433	-0.365517	-0.803067	-0.176087
50380		7.534676	-0.181410	-5.367057	0.436200	-0.365746	-0.803086	-0.176100
50381		8.213220	-0.180481	-5.307705	0.436064	-0.366023	-0.803048	-0.176035
50382		8.413098	-0.375647	-5.329190	0.435923	-0.366278	-0.803030	-0.175941
50383		8.159125	-0.587592	-5.101523	0.435780	-0.366485	-0.803046	-0.175790
50384		8.192622	-0.424062	-5.000487	0.435655	-0.366673	-0.803059	-0.175648
50385		8.442941	-0.310496	-5.082161	0.435589	-0.366853	-0.803044	-0.175504
50386		8.639505	-0.335558	-5.027176	0.435551	-0.366979	-0.803049	-0.175309
50387		8.680941	-0.516250	-5.077003	0.435546	-0.367010	-0.803105	-0.175005
50388		8.610319	-0.410991	-5.047479	0.435603	-0.366979	-0.803151	-0.174713
50389		8.414273	-0.363089	-4.977365	0.435682	-0.366874	-0.803210	-0.174464
50390		8.396485	-0.541443	-4.898241	0.435825	-0.366750	-0.803265	-0.174114
50391		8.479421	-0.516105	-5.095231	0.435961	-0.366545	-0.803433	-0.173433
50392		8.677574	-0.217568	-4.989835	0.436011	-0.366354	-0.803628	-0.172801
50393		8.649175	-0.586407	-5.017652	0.436039	-0.366176	-0.803832	-0.172158
50394		8.558138	-0.569907	-4.979803	0.436044	-0.365972	-0.804092	-0.171365
50395		8.412634	-0.392426	-4.925004	0.436021	-0.365792	-0.804340	-0.170646
50396		8.484083	-0.354264	-4.985170	0.435991	-0.365717	-0.804511	-0.170073
50397		8.341559	-0.554969	-5.036446	0.435973	-0.365645	-0.804677	-0.169489
50398		8.436390	-0.485553	-5.038919	0.435949	-0.365588	-0.804834	-0.168925
50399		8.403335	-0.593030	-5.059129	0.435904	-0.365546	-0.804975	-0.168463
50400		8.394640	-0.459952	-5.074490	0.435895	-0.365498	-0.805111	-0.167935
50401		8.362990	-0.360413	-5.019622	0.435898	-0.365465	-0.805213	-0.167512
50402		8.412718	-0.352063	-5.092206	0.435904	-0.365475	-0.805260	-0.167248
50403		8.338993	-0.571879	-5.281036	0.435912	-0.365431	-0.805351	-0.166884
50404		8.224958	-0.499009	-5.113360	0.435897	-0.365348	-0.805488	-0.166446
50405		8.175239	-0.481260	-5.129665	0.435905	-0.365272	-0.805583	-0.166130
50406		8.234690	-0.576657	-5.231085	0.435959	-0.365197	-0.805644	-0.165858
50407		8.371123	-0.505489	-5.372525	0.435945	-0.365149	-0.805723	-0.165613
50408		8.382345	-0.577574	-5.446054	0.435870	-0.365137	-0.805799	-0.165470
50409		8.044743	-0.630684	-5.490725	0.435798	-0.365081	-0.805892	-0.165329
50410		7.947356	-0.584548	-5.731331	0.435783	-0.364984	-0.805981	-0.165150
50411		7.797029	-0.379033	-5.786036	0.435769	-0.364885	-0.806057	-0.165037
50412		7.654595	-0.400997	-5.757930	0.435869	-0.364761	-0.806088	-0.164892
50413		7.674741	-0.402294	-6.038567	0.436056	-0.364604	-0.806093	-0.164721
50414		7.764052	-0.514968	-6.264012	0.436143	-0.364493	-0.806110	-0.164654
50415		7.756880	-0.498505	-6.121893	0.436189	-0.364410	-0.806117	-0.164679
50416		7.448250	-0.482817	-6.233188	0.436232	-0.364344	-0.806122	-0.164689
50417		7.616713	-0.306162	-6.442023	0.436280	-0.364315	-0.806094	-0.164765
50418		7.755127	-0.443054	-6.272521	0.436450	-0.364168	-0.806069	-0.164758
50419		7.424439	-0.462225	-6.312378	0.436611	-0.363979	-0.806092	-0.164637
50420		7.706533	-0.457511	-6.283140	0.436677	-0.363829	-0.806140	-0.164563
50421		7.897969	-0.460767	-6.211210	0.436869	-0.363557	-0.806176	-0.164473
50422		7.884805	-0.304453	-6.081664	0.436891	-0.363336	-0.806278	-0.164406
50423		7.832974	-0.317505	-5.800817	0.436783	-0.363153	-0.806419	-0.164407
50424		8.267980	-0.688233	-5.830522	0.437105	-0.362734	-0.806431	-0.164415
50425		8.421685	-0.476963	-5.501258	0.437092	-0.362498	-0.806507	-0.164599
50426		8.288916	-0.508467	-5.655295	0.437090	-0.362215	-0.806583	-0.164852
50427		8.576595	-0.339686	-5.440919	0.437032	-0.361956	-0.806659	-0.165205
50428		8.443999	-0.369264	-5.467977	0.436964	-0.361683	-0.806735	-0.165611
50429		7.767935	-0.419225	-5.243403	0.436802	-0.361333	-0.806945	-0.165777
50430		8.339296	-0.501857	-5.133124	0.436613	-0.360958	-0.807181	-0.165944
50431		8.272021	-0.349484	-5.021158	0.436408	-0.360636	-0.807386	-0.166186
50432		8.508067	-0.401070	-4.639800	0.436538	-0.360219	-0.807433	-0.166517
50433		7.994596	-0.796513	-4.510359	0.436844	-0.359785	-0.807356	-0.167026
50434		8.362743	-0.423154	-4.329857	0.437010	-0.359382	-0.807341	-0.167533
50435		7.951750	-0.912823	-4.441963	0.437226	-0.359053	-0.807272	-0.168004
50436		8.280259	-0.745908	-4.235082	0.437465	-0.358849	-0.807133	-0.168486
50437		8.354196	-0.970499	-4.314959	0.437675	-0.358727	-0.806984	-0.168915
50438		8.261486	-0.800863	-4.323483	0.437682	-0.358661	-0.806943	-0.169229
50439		8.251690	-0.691856	-4.292796	0.437617	-0.358680	-0.806911	-0.169515
50440		7.999489	-0.385127	-4.530022	0.437474	-0.358749	-0.806892	-0.169825
50441		7.451248	-0.471590	-4.577031	0.437369	-0.358712	-0.806944	-0.169929
50442		7.109192	-0.263954	-4.788894	0.437273	-0.358660	-0.807022	-0.169911
50443		7.772853	-0.454365	-5.284238	0.437121	-0.358523	-0.807218	-0.169665
50444		9.321097	-0.952889	-5.664347	0.437565	-0.357674	-0.807528	-0.168834
50445		9.795661	-0.541274	-6.368598	0.437086	-0.357282	-0.808094	-0.168196
50446		9.703185	-0.271048	-6.686167	0.436996	-0.356786	-0.808415	-0.167940
50447		10.948211	-0.233898	-6.948705	0.437345	-0.356349	-0.808415	-0.167959
50448		11.214914	-0.616694	-7.389630	0.438039	-0.355871	-0.808264	-0.167892
50449		10.575479	-0.051614	-6.887409	0.439317	-0.355663	-0.807642	-0.167984
50450		9.647804	-1.360123	-6.125546	0.440762	-0.355543	-0.806994	-0.167569
50451		7.849026	-1.004840	-5.365671	0.441239	-0.355844	-0.806804	-0.166584
50452		6.375670	-0.752237	-6.099690	0.441084	-0.356786	-0.806562	-0.166148
50453		6.714099	0.200469	-6.873517	0.440751	-0.357974	-0.806202	-0.166227
50454		6.108093	0.007382	-6.361686	0.440410	-0.359069	-0.805900	-0.166236
50455		5.925843	0.778768	-5.052135	0.439755	-0.360280	-0.805634	-0.166639
50456		4.951308	0.309007	-4.192379	0.439252	-0.361504	-0.805329	-0.166786
50457		5.822510	0.282085	-5.078243	0.438881	-0.362883	-0.804883	-0.166922
50458		7.313842	-0.454580	-5.713734	0.438827	-0.363834	-0.804496	-0.166863
50459		5.411714	-1.238565	-5.917903	0.438881	-0.363817	-0.804536	-0.166558
50460		4.244839	-0.429585	-5.863296	0.438066	-0.363642	-0.805129	-0.166221
50461		4.444307	0.281441	-5.891737	0.437136	-0.363365	-0.805778	-0.166133
50462		5.550151	0.389780	-6.132562	0.436973	-0.363012	-0.805914	-0.166670
50463		6.854519	0.791359	-6.205522	0.437401	-0.362669	-0.805748	-0.167100
50464		8.121228	1.996120	-6.388053	0.437826	-0.362538	-0.805437	-0.167768
50465		9.835100	1.269803	-6.710240	0.438555	-0.362474	-0.804925	-0.168458
50466		9.332708	-1.264051	-6.385658	0.439491	-0.362593	-0.804181	-0.169311
50467		9.756387	-2.949184	-6.210366	0.440611	-0.362782	-0.803250	-0.170412
50468		10.883832	-1.688321	-6.600099	0.441380	-0.362968	-0.802472	-0.171688
50469		11.116851	-0.838602	-6.204539	0.442037	-0.362910	-0.801958	-0.172520
50470		8.631255	-0.044639	-5.653257	0.442374	-0.362865	-0.801677	-0.173054
50471		8.809589	0.021945	-5.370769	0.442797	-0.362963	-0.801342	-0.173318
50472		9.243778	-0.623901	-5.465913	0.442839	-0.363470	-0.800958	-0.173927
50473		8.596137	-1.021688	-4.977469	0.442787	-0.363773	-0.800817	-0.174071
50474		8.103481	-0.372406	-4.750615	0.442431	-0.364300	-0.800744	-0.174212
50475		7.871059	-0.636502	-5.189896	0.442107	-0.364796	-0.800725	-0.174083
50476		7.995359	-0.906286	-4.917988	0.441905	-0.365188	-0.800775	-0.173543
50477		6.920437	0.258206	-4.523655	0.441639	-0.365593	-0.800869	-0.172930
50478		6.886036	0.545091	-4.955409	0.440086	-0.366559	-0.801305	-0.172828
50479		8.623379	-1.128554	-5.034773	0.439110	-0.367070	-0.801752	-0.172150
50480		8.103524	-0.917135	-5.452749	0.438065	-0.367686	-0.802185	-0.171478
50481		7.725822	-0.837014	-5.333972	0.437128	-0.368061	-0.802678	-0.170759
50482		7.721382	-0.362300	-5.074634	0.436060	-0.368593	-0.803097	-0.170373
50483		8.209425	-0.166596	-5.343393	0.434767	-0.369366	-0.803476	-0.170213
50484		8.396535	-0.448760	-5.399086	0.433859	-0.370026	-0.803728	-0.169909
50485		8.630699	-0.882503	-5.286289	0.433174	-0.370517	-0.803961	-0.169479
50486		8.934631	-0.788075	-5.087185	0.432663	-0.370801	-0.804190	-0.169082
50487		8.608514	-0.709866	-4.965156	0.432565	-0.370940	-0.804258	-0.168702
50488		9.145176	-0.440586	-5.135395	0.432355	-0.371155	-0.804335	-0.168400
50489		9.156189	-0.605203	-5.058390	0.432382	-0.371279	-0.804296	-0.168243
50490		8.693580	-0.630969	-4.915095	0.432476	-0.371351	-0.804232	-0.168148
50491		8.482569	-0.755555	-4.675054	0.432685	-0.371382	-0.804120	-0.168077
50492		8.482526	-0.665957	-4.909134	0.432894	-0.371399	-0.804012	-0.168016
50493		8.735105	-0.464085	-5.142859	0.432937	-0.371439	-0.803964	-0.168051
50494		8.414626	-0.806113	-5.347525	0.432854	-0.371436	-0.804020	-0.168000
50495		8.210650	-0.475542	-5.129475	0.432678	-0.371413	-0.804131	-0.167975
50496		7.966531	-0.307837	-5.141022	0.432525	-0.371384	-0.804221	-0.168000
50497		8.271343	-0.187807	-4.957516	0.432503	-0.371359	-0.804222	-0.168108
50498		8.386149	-0.144318	-5.026814	0.432495	-0.371352	-0.804192	-0.168293
50499		8.179149	-0.401529	-4.820061	0.432445	-0.371276	-0.804225	-0.168429
50500		8.390606	-0.494253	-4.668499	0.432380	-0.371126	-0.804294	-0.168593
50501		8.352742	-0.661407	-4.601923	0.432394	-0.370826	-0.804421	-0.168614
50502		8.799423	-0.513416	-4.698742	0.432438	-0.370565	-0.804516	-0.168622
50503		8.820464	-0.599331	-4.700239	0.432482	-0.370244	-0.804642	-0.168612
50504		8.646676	-0.454960	-4.679602	0.432585	-0.370009	-0.804643	-0.168857
50505		8.450087	-0.427092	-4.773370	0.432715	-0.369782	-0.804652	-0.168980
50506		8.540005	-0.450258	-4.812037	0.433010	-0.369536	-0.804580	-0.169102
50507		9.077150	-0.575753	-5.543582	0.433391	-0.369265	-0.804501	-0.169100
50508		8.458124	-0.490158	-5.576247	0.433572	-0.369047	-0.804473	-0.169242
50509		7.604542	-0.812650	-5.648096	0.433814	-0.368723	-0.804492	-0.169239
50510		7.840486	-0.393783	-6.029577	0.434062	-0.368461	-0.804474	-0.169260
50511		7.666953	-0.248906	-6.220267	0.434191	-0.368259	-0.804495	-0.169266
50512		7.763663	0.089113	-6.253523	0.434278	-0.368158	-0.804502	-0.169233
50513		7.816454	0.015963	-6.381273	0.434358	-0.368059	-0.804525	-0.169132
50514		7.730700	-0.433758	-6.164802	0.434482	-0.367952	-0.804551	-0.168922
50515		7.467035	-0.564857	-6.236904	0.434637	-0.367842	-0.804569	-0.168675
50516		7.795100	-0.495933	-6.390191	0.434730	-0.367749	-0.804606	-0.168463
50517		7.990608	-0.262027	-6.244590	0.434783	-0.367696	-0.804633	-0.168314
50518		7.495984	-0.300107	-6.230471	0.434889	-0.367656	-0.804627	-0.168151
50519		7.137923	-0.475605	-6.176212	0.435048	-0.367589	-0.804618	-0.167936
50520		7.280013	-0.668850	-6.149513	0.435322	-0.367481	-0.804557	-0.167754
50521		7.488911	-0.709657	-6.273612	0.435602	-0.367377	-0.804477	-0.167634
50522		7.619469	-0.829906	-6.342544	0.435863	-0.367292	-0.804406	-0.167487
50523		7.442193	-0.729707	-6.239213	0.436065	-0.367175	-0.804382	-0.167331
50524		7.359126	-0.586216	-6.178134	0.436268	-0.366988	-0.804395	-0.167147
50525		7.473305	-0.375745	-6.172553	0.436453	-0.366843	-0.804398	-0.166973
50526		7.604997	-0.377229	-6.057964	0.436609	-0.366749	-0.804390	-0.166808
50527		7.438888	-0.347037	-5.943797	0.436726	-0.366636	-0.804413	-0.166638
50528		7.389505	-0.534256	-6.030792	0.436797	-0.366539	-0.804457	-0.166452
50529		7.421978	-0.697283	-6.019575	0.436807	-0.366437	-0.804553	-0.166189
50530		7.377919	-0.735687	-5.921374	0.437122	-0.366090	-0.804680	-0.165506
50531		7.448203	-0.733697	-5.850877	0.437129	-0.365904	-0.804829	-0.165175
50532		7.676738	-0.741980	-6.049436	0.437163	-0.365767	-0.804931	-0.164889
50533		7.796287	-0.551026	-5.977965	0.437194	-0.365647	-0.805031	-0.164589
50534		7.722904	-0.012130	-5.874411	0.437430	-0.365407	-0.805113	-0.164088
50535		8.305112	-0.008718	-6.014994	0.437520	-0.365345	-0.805138	-0.163864
50536		8.260047	-0.339144	-6.004411	0.437590	-0.365310	-0.805192	-0.163490
50537		7.950070	-0.799673	-5.980951	0.437690	-0.365227	-0.805268	-0.163034
50538		7.979503	-1.086424	-5.898666	0.437761	-0.365126	-0.805317	-0.162830
50539		8.080386	-0.892681	-5.798594	0.437854	-0.364966	-0.805392	-0.162568
50540		7.779753	-0.226279	-5.443885	0.437933	-0.364727	-0.805586	-0.161929
50541		7.414198	-0.438388	-5.560979	0.437915	-0.364551	-0.805807	-0.161270
50542		8.131671	-0.365795	-5.381777	0.437910	-0.364468	-0.805926	-0.160880
50543		8.397182	-0.764910	-5.528089	0.437810	-0.364395	-0.806129	-0.160295
50544		8.361167	-0.318483	-5.378846	0.437677	-0.364317	-0.806378	-0.159580
50545		8.283143	-0.632919	-5.456076	0.437621	-0.364085	-0.806687	-0.158702
50546		8.518322	-0.373162	-5.253047	0.437583	-0.363728	-0.807051	-0.157772
50547		8.408762	-0.702915	-5.412491	0.437664	-0.363294	-0.807395	-0.156781
50548		8.525654	-0.431583	-5.377268	0.437779	-0.362877	-0.807706	-0.155825
50549		8.246264	-0.498343	-5.336460	0.437916	-0.362471	-0.807964	-0.155045
50550		8.301829	-0.632436	-5.224767	0.438072	-0.362112	-0.808155	-0.154444
50551		8.439037	-0.742536	-5.394629	0.438236	-0.361750	-0.808340	-0.153861
50552		8.707057	-0.584266	-5.328111	0.438397	-0.361488	-0.808431	-0.153539
50553		8.280597	-0.732154	-5.253005	0.438440	-0.361186	-0.808617	-0.153144
50554		8.398575	-0.747566	-5.171145	0.438502	-0.360819	-0.808853	-0.152586
50555		8.268840	-0.723378	-5.285575	0.438570	-0.360453	-0.809081	-0.152048
50556		8.277214	-0.742532	-5.131396	0.438680	-0.360116	-0.809235	-0.151709
50557		8.163584	-0.782892	-5.058628	0.438818	-0.359825	-0.809325	-0.151520
50558		8.136639	-0.940313	-5.209598	0.438912	-0.359555	-0.809433	-0.151307
50559		8.274029	-0.600867	-4.851966	0.438843	-0.359291	-0.809634	-0.151060
50560		7.991741	-0.782926	-4.989855	0.438729	-0.359085	-0.809829	-0.150837
50561		8.092432	-0.580615	-4.731147	0.438581	-0.358883	-0.810066	-0.150472
50562		8.143444	-0.717174	-5.085152	0.438504	-0.358694	-0.810243	-0.150197
50563		8.453087	-0.816522	-4.948194	0.438393	-0.358572	-0.810390	-0.150020
50564		8.370177	-0.812426	-5.133500	0.438282	-0.358512	-0.810491	-0.149940
50565		8.463967	-0.678693	-4.957158	0.438123	-0.358479	-0.810605	-0.149867
50566		8.531933	-0.583193	-5.046778	0.438063	-0.358521	-0.810612	-0.149907
50567		8.593100	-0.673977	-4.933733	0.438029	-0.358494	-0.810663	-0.149791
50568		8.667301	-0.810287	-5.143059	0.438165	-0.358392	-0.810671	-0.149597
50569		8.727583	-0.728515	-5.003951	0.438214	-0.358324	-0.810695	-0.149484
50570		8.440205	-0.775757	-5.238987	0.438286	-0.358227	-0.810726	-0.149338
50571		8.358703	-0.891284	-5.220576	0.438439	-0.358018	-0.810794	-0.149020
50572		8.135712	-1.178039	-5.577137	0.438607	-0.357637	-0.810979	-0.148435
50573		8.207180	-0.789923	-5.419070	0.438899	-0.357019	-0.811252	-0.147561
50574		8.071363	-0.864949	-5.148096	0.439182	-0.356331	-0.811593	-0.146507
50575		7.947227	-0.896180	-5.146929	0.439358	-0.355783	-0.811880	-0.145717
50576		8.051256	-0.691099	-4.761318	0.439481	-0.355424	-0.812061	-0.145213
50577		8.000901	-1.267021	-4.882831	0.439552	-0.355023	-0.812281	-0.144749
50578		8.638155	-0.256409	-4.406920	0.439531	-0.354763	-0.812451	-0.144499
50579		8.393865	-1.339639	-4.774926	0.439508	-0.354649	-0.812530	-0.144403
50580		8.898673	-0.904783	-4.769552	0.439602	-0.354463	-0.812593	-0.144218
50581		9.443593	-1.130284	-5.148764	0.439624	-0.354314	-0.812646	-0.144219
50582		8.766601	-1.096574	-5.153517	0.439750	-0.354270	-0.812593	-0.144240
50583		8.248004	-1.176115	-5.435276	0.440047	-0.354227	-0.812404	-0.144507
50584		8.391705	-1.279708	-5.594558	0.440357	-0.354367	-0.812068	-0.145104
50585		8.815464	-1.587147	-5.917527	0.440599	-0.354628	-0.811666	-0.145982
50586		8.677498	-1.307389	-6.059934	0.440568	-0.355112	-0.811298	-0.146941
50587		8.801731	-2.084834	-6.312952	0.440750	-0.355154	-0.811123	-0.147255
50588		8.077563	-0.437374	-6.623762	0.440764	-0.355190	-0.811024	-0.147673
50589		9.047069	-0.958087	-7.035206	0.440763	-0.355374	-0.810866	-0.148102
50590		7.897851	-0.249819	-7.101918	0.440795	-0.355517	-0.810737	-0.148367
50591		6.716751	0.237019	-7.147309	0.440809	-0.355748	-0.810543	-0.148830
50592		6.212046	1.259776	-7.026332	0.440545	-0.356486	-0.810115	-0.150171
50593		6.816227	0.659109	-7.216769	0.440435	-0.357234	-0.809588	-0.151553
50594		7.067727	0.291746	-6.325854	0.440363	-0.358064	-0.808991	-0.152985
50595		6.821116	-0.628284	-5.818512	0.440450	-0.358840	-0.808325	-0.154429
50596		6.481033	-0.889210	-5.650038	0.440665	-0.359379	-0.807743	-0.155601
50597		5.868662	-0.768256	-6.025333	0.440786	-0.359681	-0.807378	-0.156456
50598		5.240641	-0.278722	-6.084844	0.440661	-0.359806	-0.807286	-0.156994
50599		4.698213	0.303166	-6.176281	0.440388	-0.359799	-0.807386	-0.157263
50600		5.642765	1.237784	-6.158133	0.440168	-0.359686	-0.807465	-0.157728
50601		7.108682	1.480439	-6.158447	0.440068	-0.359551	-0.807472	-0.158278
50602		7.466139	1.156976	-6.153631	0.439986	-0.359460	-0.807518	-0.158481
50603		7.585975	0.261134	-6.188505	0.440026	-0.359218	-0.807644	-0.158273
50604		8.649293	-0.421062	-6.211004	0.440161	-0.358828	-0.807826	-0.157855
50605		8.158448	-1.318083	-6.357866	0.440287	-0.358314	-0.808146	-0.157028
50606		8.949772	-0.989331	-6.167877	0.440385	-0.357778	-0.808521	-0.156045
50607		9.006521	-1.094854	-6.099974	0.440548	-0.357306	-0.808861	-0.154902
50608		8.921672	-2.022991	-6.058165	0.440767	-0.356915	-0.809152	-0.153655
50609		9.342849	-2.096058	-5.860987	0.441003	-0.356468	-0.809433	-0.152530
50610		8.925680	-0.938062	-5.774138	0.441146	-0.356034	-0.809707	-0.151675
50611		8.483011	-0.343765	-5.592016	0.441305	-0.355674	-0.809905	-0.150998
50612		8.460979	0.037635	-5.391618	0.441485	-0.355528	-0.809957	-0.150532
50613		7.305588	-0.182915	-5.482475	0.441132	-0.355990	-0.809924	-0.150655
50614		6.995359	-0.635995	-5.573255	0.440533	-0.356563	-0.809894	-0.151216
