// General information: 
//  MT Manager version: 2025.2.0 
//  XDA version: 2025.2.0 build 250509001 rev 1746715332 built on 2025-05-09
// Device information: 
//  DeviceId: 10B41B15
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
46500		5.907969	2.657322	5.295032	0.864340	0.139884	-0.482027	-0.031602
46501		5.493048	2.528497	5.439856	0.861729	0.138775	-0.487043	-0.030864
46502		5.057660	2.352458	5.432920	0.858959	0.137563	-0.492307	-0.029993
46503		4.563884	2.505586	5.734573	0.855986	0.136261	-0.497875	-0.028995
46504		4.320267	2.453105	5.854047	0.852861	0.134703	-0.503686	-0.028005
46505		4.039929	2.399152	5.793320	0.849534	0.133007	-0.509776	-0.027008
46506		4.025550	2.422473	6.003466	0.845986	0.131324	-0.516129	-0.025927
46507		3.808355	2.450131	5.976131	0.842256	0.129460	-0.522710	-0.024875
46508		3.916200	2.633259	6.129493	0.838388	0.127597	-0.529397	-0.023737
46509		3.995022	2.658829	6.063833	0.834495	0.125488	-0.536056	-0.022688
46510		4.176656	2.534566	5.934753	0.830511	0.123350	-0.542744	-0.021572
46511		4.801770	2.461690	5.891497	0.826481	0.121336	-0.549360	-0.020253
46512		5.318245	2.327876	5.636238	0.822506	0.119433	-0.555760	-0.018729
46513		5.893117	2.212642	5.446975	0.818606	0.117817	-0.561887	-0.016905
46514		6.518988	2.176030	5.106540	0.814859	0.116388	-0.567661	-0.014851
46515		7.133774	2.159380	4.777964	0.811225	0.115196	-0.573136	-0.012608
46516		7.721772	2.092965	4.411075	0.807732	0.114163	-0.578301	-0.010202
46517		8.160291	1.938249	3.753577	0.804375	0.113286	-0.583170	-0.007742
46518		8.564441	2.091622	3.338915	0.801048	0.112574	-0.587897	-0.005159
46519		8.834612	2.207115	2.967327	0.797775	0.111877	-0.592479	-0.002682
46520		8.931442	2.282340	2.679277	0.794500	0.111091	-0.597016	-0.000382
46521		8.862191	2.383270	2.281604	0.791270	0.110143	-0.601463	0.001646
46522		8.644183	2.519063	2.026789	0.787979	0.109008	-0.605966	0.003419
46523		8.672594	2.502110	2.009410	0.784725	0.107628	-0.610410	0.004812
46524		8.716573	2.290146	1.898211	0.781594	0.106090	-0.614671	0.005874
46525		8.822534	1.999400	1.945092	0.778620	0.104480	-0.618700	0.006686
46526		8.875674	1.622638	1.999557	0.775875	0.102874	-0.622398	0.007415
46527		8.935194	1.236718	1.807716	0.773372	0.101369	-0.625741	0.008233
46528		8.729197	1.131046	1.818984	0.770967	0.100132	-0.628885	0.009348
46529		8.381200	1.398365	1.776423	0.768642	0.099129	-0.631861	0.010715
46530		7.866807	1.803337	1.952224	0.766325	0.098189	-0.634789	0.012123
46531		7.321955	2.020762	2.044706	0.764080	0.097058	-0.637637	0.013390
46532		6.700058	2.211237	2.204971	0.761891	0.095709	-0.640432	0.014464
46533		6.110405	2.203287	2.434655	0.759827	0.093915	-0.643128	0.015171
46534		5.574834	1.865004	2.395720	0.757948	0.091793	-0.645637	0.015574
46535		4.980015	1.811873	2.494305	0.756271	0.089551	-0.647906	0.015877
46536		4.423149	1.633938	2.441127	0.754825	0.087070	-0.649925	0.016025
46537		4.226034	1.000186	2.351970	0.753695	0.084304	-0.651600	0.015960
46538		4.190679	0.202173	1.781012	0.752955	0.081373	-0.652825	0.015994
46539		4.217564	-0.425493	1.237266	0.752397	0.078492	-0.653813	0.016333
46540		4.583271	-1.165455	0.765232	0.751938	0.075694	-0.654652	0.017023
46541		5.369305	-1.813143	0.185764	0.751344	0.073290	-0.655575	0.018193
46542		7.068288	-2.410537	-0.287191	0.750641	0.071507	-0.656528	0.019896
46543		8.685215	-2.574355	-0.975350	0.749880	0.070626	-0.657419	0.022189
46544		10.715466	-2.048974	-1.302172	0.748792	0.070935	-0.658521	0.025061
46545		13.035764	-1.183485	-1.351943	0.747551	0.072263	-0.659662	0.028145
46546		15.302995	-0.177895	-0.947671	0.746262	0.074301	-0.660763	0.031061
46547		17.306343	0.658871	-0.376903	0.745408	0.076406	-0.661379	0.033266
46548		18.296471	1.419944	0.402518	0.745386	0.078152	-0.661134	0.034551
46549		18.193636	1.807639	1.006216	0.746540	0.078965	-0.659739	0.034466
46550		17.004709	1.759339	1.465239	0.748887	0.078787	-0.657157	0.033247
46551		15.489149	1.363235	1.430032	0.752141	0.077646	-0.653668	0.031183
46552		13.870050	0.966610	1.374659	0.755691	0.076231	-0.649838	0.028819
46553		12.695519	0.714602	1.569000	0.759328	0.074376	-0.645923	0.025941
46554		11.667212	0.510183	1.785523	0.762933	0.073114	-0.641897	0.023562
46555		11.106750	0.623783	1.715749	0.766596	0.071837	-0.637755	0.020954
46556		10.629464	0.628373	2.084301	0.770304	0.071044	-0.633435	0.018572
46557		10.357242	0.870968	1.988604	0.774396	0.070082	-0.628609	0.015816
46558		10.451791	0.734732	2.156896	0.778670	0.068978	-0.623500	0.012755
46559		10.573728	0.448251	2.059336	0.783356	0.067600	-0.617817	0.009272
46560		10.722857	0.153580	1.933919	0.788325	0.066341	-0.611644	0.005880
46561		11.557672	-0.029018	2.228012	0.793504	0.065297	-0.605047	0.002583
46562		12.107838	-0.348915	2.153331	0.799140	0.064559	-0.597668	-0.000446
46563		12.749299	-0.299652	2.384605	0.805119	0.064333	-0.589606	-0.002980
46564		13.600654	-0.100118	2.755645	0.811299	0.064237	-0.581066	-0.005452
46565		14.730725	-0.051885	3.153616	0.817755	0.064144	-0.571924	-0.008091
46566		16.125169	-0.011853	3.643881	0.824503	0.064090	-0.562108	-0.010993
46567		16.937014	-0.379382	3.619915	0.831592	0.064189	-0.551489	-0.013982
46568		17.763942	-0.317846	4.239497	0.838569	0.065090	-0.540635	-0.016695
46569		18.988814	0.074402	4.771860	0.845184	0.066912	-0.529922	-0.019208
46570		20.501594	0.703991	5.162311	0.851266	0.069753	-0.519634	-0.021453
46571		21.262284	1.496738	5.554760	0.856649	0.073791	-0.510063	-0.023320
46572		20.868173	2.512816	5.661348	0.861060	0.078515	-0.501784	-0.024978
46573		19.086549	3.099493	5.773293	0.864337	0.083574	-0.495221	-0.026347
46574		15.453752	3.011336	6.053442	0.866545	0.088609	-0.490406	-0.027388
46575		11.894487	2.971048	5.667234	0.867620	0.093545	-0.487536	-0.028156
46576		8.849582	2.807789	5.212608	0.867836	0.098502	-0.486142	-0.028700
46577		5.697095	2.712594	4.873537	0.867571	0.103293	-0.485604	-0.028976
46578		2.463244	2.870448	4.482499	0.867313	0.107527	-0.485101	-0.029707
46579		-0.760149	3.042040	5.041081	0.867290	0.111077	-0.484250	-0.031173
46580		-2.758923	2.638988	5.365916	0.867134	0.113294	-0.483843	-0.033766
46581		-1.306633	1.299818	5.222504	0.866699	0.114912	-0.484013	-0.036870
46582		1.994078	0.521566	4.634137	0.866509	0.117058	-0.483618	-0.039651
46583		4.779733	0.461750	3.960172	0.866834	0.120091	-0.482106	-0.041835
46584		6.768666	1.217234	3.887629	0.867690	0.124135	-0.479424	-0.043092
46585		8.344148	1.740404	3.726980	0.868786	0.127997	-0.476358	-0.043706
46586		10.261843	2.009841	3.181297	0.869765	0.131343	-0.473648	-0.043776
46587		12.640100	2.448883	2.201472	0.870416	0.134306	-0.471659	-0.043307
46588		14.510898	3.502836	2.234474	0.871112	0.137668	-0.469556	-0.041570
46589		13.107954	5.493873	3.749200	0.872274	0.140985	-0.466624	-0.039039
46590		9.463128	6.898243	6.190626	0.873873	0.141894	-0.463448	-0.037791
46591		7.403152	5.978615	7.165482	0.875838	0.139499	-0.460325	-0.039349
46592		6.083780	4.538349	7.719572	0.877959	0.135575	-0.457096	-0.043249
46593		5.426957	2.565352	7.823276	0.879935	0.130914	-0.454067	-0.048987
46594		5.465708	-0.909272	6.759385	0.881281	0.127939	-0.451659	-0.054585
46595		5.489134	-2.928683	5.861442	0.881419	0.130932	-0.450232	-0.056996
46596		6.410154	0.106727	6.379790	0.880207	0.139490	-0.450108	-0.056410
46597		7.368021	3.858190	6.719405	0.878327	0.149287	-0.450789	-0.055172
46598		7.182493	6.085871	7.214184	0.876597	0.157335	-0.451550	-0.054104
46599		6.305373	6.087185	6.823682	0.875365	0.161659	-0.452324	-0.054814
46600		5.520644	4.437562	5.829945	0.874633	0.163417	-0.452933	-0.056243
46601		4.562479	2.815247	4.532164	0.874140	0.164035	-0.453431	-0.058078
46602		3.285015	2.435970	3.686497	0.873742	0.164987	-0.453733	-0.058995
46603		1.757391	2.721288	3.384345	0.873458	0.165514	-0.454004	-0.059642
46604		0.536722	2.332302	3.017435	0.873312	0.165130	-0.454317	-0.060454
46605		-0.338779	1.548755	2.475615	0.873262	0.164068	-0.454682	-0.061311
46606		-1.068388	0.928707	1.914588	0.873263	0.162606	-0.455106	-0.062051
46607		-1.299505	0.614673	1.664089	0.873140	0.161049	-0.455829	-0.062526
46608		-0.339677	0.327160	1.552714	0.872915	0.159474	-0.456778	-0.062780
46609		1.487807	0.221533	1.087979	0.872524	0.158186	-0.457975	-0.062757
46610		3.594737	0.265314	1.238921	0.871943	0.157885	-0.459244	-0.062312
46611		5.671766	1.005437	1.710120	0.871272	0.158387	-0.460440	-0.061594
46612		7.853716	1.910884	2.211408	0.870508	0.159672	-0.461551	-0.060752
46613		9.922581	3.005001	3.336499	0.869881	0.161552	-0.462175	-0.060022
46614		11.662422	3.979536	4.173751	0.869417	0.163756	-0.462323	-0.059629
46615		13.335361	4.851578	5.133936	0.869153	0.166303	-0.461931	-0.059468
46616		13.557954	5.283664	5.516594	0.869073	0.168855	-0.461169	-0.059356
46617		12.283353	5.579324	5.867660	0.869026	0.171491	-0.460342	-0.058905
46618		10.210423	5.839351	6.090769	0.868885	0.173705	-0.459853	-0.058308
46619		9.079705	5.615920	6.450865	0.868557	0.175174	-0.459964	-0.057927
46620		8.135117	5.108499	5.794891	0.868023	0.175951	-0.460679	-0.057898
46621		8.111243	4.791115	5.980066	0.867291	0.176769	-0.461760	-0.057770
46622		8.316692	5.176544	6.356119	0.866533	0.177370	-0.462962	-0.057684
46623		9.481913	5.156083	6.173054	0.865775	0.177517	-0.464293	-0.057915
46624		10.534169	4.817616	5.899500	0.865130	0.177370	-0.465511	-0.058213
46625		10.826933	4.810843	5.546289	0.864541	0.177621	-0.466522	-0.058112
46626		10.653766	5.521372	5.794154	0.864089	0.177669	-0.467358	-0.057974
46627		10.141220	5.232572	5.224734	0.863845	0.177057	-0.468023	-0.058116
46628		9.761570	5.048178	5.108999	0.863767	0.176198	-0.468477	-0.058228
46629		9.506693	4.781461	4.867015	0.863932	0.174853	-0.468650	-0.058440
46630		9.323290	4.330781	4.734975	0.864301	0.173364	-0.468510	-0.058532
46631		8.910603	4.132753	4.691956	0.864858	0.171782	-0.468069	-0.058510
46632		8.600692	3.763289	4.670843	0.865499	0.170189	-0.467487	-0.058336
46633		8.208621	3.593859	4.767917	0.866196	0.168570	-0.466822	-0.058023
46634		7.751441	3.522527	4.836453	0.866875	0.167103	-0.466143	-0.057579
46635		7.197672	3.645443	5.160825	0.867530	0.165720	-0.465469	-0.057153
46636		6.686955	3.645534	5.102388	0.868130	0.164291	-0.464896	-0.056843
46637		6.283796	3.582584	4.992244	0.868610	0.162975	-0.464498	-0.056538
46638		5.998441	3.580404	5.041388	0.868979	0.161679	-0.464294	-0.056268
46639		5.925640	3.428968	4.878326	0.869241	0.160457	-0.464254	-0.056050
46640		6.006126	3.473272	4.842563	0.869393	0.159494	-0.464341	-0.055725
46641		6.226588	3.482615	4.787751	0.869469	0.158613	-0.464540	-0.055394
46642		6.550685	3.379735	4.653270	0.869505	0.157757	-0.464808	-0.055021
46643		6.989229	3.398132	4.660229	0.869526	0.157065	-0.465070	-0.054457
46644		7.422686	3.713913	4.809495	0.869594	0.156408	-0.465250	-0.053711
46645		7.826185	3.763306	4.766582	0.869800	0.155464	-0.465260	-0.053027
46646		8.159493	3.804792	4.840665	0.870131	0.154300	-0.465108	-0.052330
46647		8.442439	3.633824	4.841941	0.870594	0.152858	-0.464798	-0.051615
46648		8.596293	3.549948	4.860300	0.871125	0.151330	-0.464397	-0.050749
46649		8.641961	3.567184	4.991854	0.871684	0.149660	-0.463993	-0.049792
46650		8.759007	3.731977	5.323580	0.872300	0.147744	-0.463544	-0.048904
46651		9.088504	3.733187	5.613284	0.873008	0.145447	-0.463007	-0.048242
46652		9.631503	3.779382	5.842577	0.873809	0.142845	-0.462351	-0.047787
46653		10.354658	3.762039	5.885027	0.874629	0.140106	-0.461664	-0.047552
46654		11.419131	3.748012	5.956062	0.875450	0.137488	-0.460913	-0.047373
46655		12.548871	3.721542	6.115981	0.876225	0.135328	-0.460111	-0.047054
46656		13.033475	3.777123	6.094621	0.876956	0.133819	-0.459226	-0.046392
46657		12.639936	4.128781	6.366191	0.877662	0.132899	-0.458242	-0.045410
46658		11.663165	4.580030	6.558840	0.878393	0.131922	-0.457220	-0.044398
46659		10.969198	4.652498	6.698534	0.879159	0.130076	-0.456293	-0.044240
46660		10.493371	4.124619	6.455482	0.880011	0.127708	-0.455339	-0.044019
46661		10.141557	3.463908	6.204083	0.880824	0.124722	-0.454538	-0.044592
46662		9.890500	2.838151	5.942117	0.881603	0.122042	-0.453752	-0.044620
46663		9.767707	2.256524	5.620717	0.882249	0.119712	-0.453122	-0.044577
46664		9.925847	1.954567	5.403597	0.882751	0.117988	-0.452624	-0.044289
46665		9.995138	1.985878	5.253543	0.883159	0.116846	-0.452163	-0.043875
46666		9.952827	2.162243	5.281187	0.883571	0.116088	-0.451609	-0.043301
46667		9.841740	2.214323	5.144130	0.884068	0.115303	-0.450878	-0.042884
46668		9.575269	2.024225	5.009316	0.884679	0.114393	-0.449936	-0.042598
46669		9.239199	1.862603	4.905627	0.885429	0.113336	-0.448729	-0.042582
46670		8.948398	1.680100	4.792677	0.886299	0.112281	-0.447270	-0.042625
46671		8.763740	1.474924	4.664888	0.887181	0.111371	-0.445725	-0.042840
46672		8.571984	1.273988	4.609737	0.888109	0.110663	-0.444033	-0.043018
46673		8.344137	1.152641	4.567811	0.889062	0.110196	-0.442222	-0.043189
46674		8.133799	1.189254	4.502095	0.889967	0.110090	-0.440417	-0.043256
46675		7.912316	1.296240	4.564378	0.890854	0.110242	-0.438582	-0.043257
46676		7.665150	1.443356	4.703449	0.891683	0.110534	-0.436819	-0.043274
46677		7.694991	1.475108	4.621923	0.892399	0.110920	-0.435249	-0.043351
46678		7.729899	1.671827	4.702403	0.893040	0.111509	-0.433778	-0.043372
46679		7.731744	1.811196	4.751687	0.893601	0.111991	-0.432486	-0.043488
46680		7.964926	1.783859	4.742401	0.894068	0.112372	-0.431398	-0.043716
46681		8.179922	1.890825	4.918366	0.894491	0.112823	-0.430380	-0.043925
46682		8.244048	1.989163	5.101225	0.894937	0.113093	-0.429339	-0.044338
46683		8.197306	1.709165	5.247217	0.895464	0.113118	-0.428171	-0.044935
46684		7.916737	1.612867	5.226779	0.896024	0.113242	-0.426898	-0.045551
46685		7.289941	1.570799	5.301052	0.896620	0.113212	-0.425590	-0.046135
46686		6.755856	1.355385	5.424215	0.897185	0.112991	-0.424377	-0.046853
46687		6.134679	1.163359	5.407126	0.897640	0.112820	-0.423388	-0.047510
46688		5.781504	1.086433	5.469763	0.897937	0.112857	-0.422681	-0.048096
46689		5.164706	1.061492	5.474782	0.898101	0.112792	-0.422278	-0.048724
46690		5.043941	0.852784	5.540562	0.898055	0.112758	-0.422313	-0.049349
46691		4.505351	0.819936	5.595689	0.897899	0.112965	-0.422534	-0.049810
46692		4.181930	0.820255	5.594781	0.897497	0.113115	-0.423285	-0.050342
46693		4.020481	0.726576	5.668072	0.896899	0.113429	-0.424410	-0.050807
46694		3.319381	0.979593	5.768879	0.896059	0.113833	-0.426036	-0.051128
46695		3.136634	1.234944	6.033203	0.894929	0.114162	-0.428279	-0.051435
46696		2.724756	1.008651	6.181120	0.893632	0.114225	-0.430922	-0.051776
46697		2.538339	0.953019	6.415498	0.892139	0.114239	-0.433988	-0.051877
46698		2.564447	0.681272	6.359354	0.890432	0.114101	-0.437524	-0.051817
46699		2.953957	0.669094	6.542326	0.888514	0.114094	-0.441450	-0.051452
46700		3.234424	0.822470	6.641536	0.886424	0.114317	-0.445654	-0.050766
46701		3.523570	0.954117	6.782222	0.884155	0.114616	-0.450165	-0.049841
46702		4.133928	0.983736	6.741121	0.881742	0.115135	-0.454878	-0.048587
46703		4.500920	1.307701	6.694413	0.879190	0.115954	-0.459752	-0.046989
46704		4.962496	1.554230	6.690229	0.876525	0.116846	-0.464758	-0.045294
46705		5.381216	1.754025	6.631383	0.873772	0.117762	-0.469850	-0.043534
46706		5.852495	2.062166	6.512300	0.870975	0.118696	-0.474936	-0.041829
46707		6.406276	2.299958	6.270069	0.868157	0.119629	-0.479967	-0.040299
46708		7.147910	2.416090	5.930300	0.865358	0.120534	-0.484874	-0.039036
46709		8.051472	2.475146	5.593123	0.862582	0.121596	-0.489625	-0.037867
46710		8.993334	2.670941	5.357088	0.859901	0.122719	-0.494112	-0.036921
46711		9.404732	2.787591	5.164768	0.857385	0.123855	-0.498240	-0.036168
46712		9.522191	3.034325	4.960496	0.855040	0.125016	-0.502008	-0.035575
46713		9.426070	3.308718	4.898493	0.852842	0.126082	-0.505493	-0.035229
46714		9.388633	3.335672	4.739241	0.850857	0.126942	-0.508613	-0.035236
46715		9.352007	3.307758	4.649693	0.849097	0.127600	-0.511362	-0.035512
46716		9.157364	3.175444	4.453818	0.847512	0.128153	-0.513816	-0.035957
46717		8.990424	3.114862	4.448801	0.846061	0.128669	-0.516038	-0.036476
46718		8.792824	3.172424	4.422810	0.844767	0.129160	-0.517988	-0.037084
46719		8.622379	3.141349	4.530072	0.843669	0.129637	-0.519608	-0.037745
46720		8.305205	3.028571	4.432645	0.842743	0.130059	-0.520952	-0.038429
46721		7.991248	2.918929	4.415592	0.841963	0.130548	-0.522045	-0.039051
46722		7.817328	2.940302	4.360147	0.841299	0.131132	-0.522924	-0.039637
46723		7.725147	2.932135	4.327155	0.840721	0.131792	-0.523642	-0.040219
46724		7.646953	2.985368	4.259553	0.840238	0.132508	-0.524196	-0.040757
46725		7.680147	3.056117	4.191088	0.839823	0.133222	-0.524640	-0.041261
46726		7.702367	3.081383	4.095377	0.839479	0.133879	-0.524981	-0.041801
46727		7.778545	3.072039	3.891486	0.839155	0.134361	-0.525330	-0.042364
46728		7.834098	2.896471	3.682540	0.838780	0.134767	-0.525784	-0.042860
46729		8.122658	2.980286	3.605051	0.838317	0.135177	-0.526384	-0.043274
46730		8.351179	3.180738	3.670190	0.837756	0.135561	-0.527136	-0.043761
46731		8.676338	3.200016	3.843185	0.837318	0.135729	-0.527719	-0.044602
46732		8.899262	2.785018	3.785501	0.836963	0.135665	-0.528205	-0.045681
46733		9.068242	2.435662	3.828802	0.836645	0.135590	-0.528637	-0.046728
46734		9.099220	2.080450	3.681273	0.836304	0.135702	-0.529068	-0.047624
46735		9.020931	2.133102	3.921172	0.835861	0.136236	-0.529565	-0.048329
46736		8.936102	2.138015	3.934254	0.835436	0.136872	-0.530005	-0.049061
46737		8.728574	2.186703	3.859471	0.834949	0.137679	-0.530501	-0.049734
46738		8.559255	2.384473	3.909586	0.834407	0.138577	-0.531056	-0.050411
46739		8.453333	2.488887	3.940609	0.833816	0.139471	-0.531682	-0.051125
46740		8.312968	2.581012	3.877233	0.833213	0.140313	-0.532327	-0.051928
46741		8.257359	2.530150	3.928402	0.832608	0.141123	-0.532978	-0.052752
46742		8.216160	2.466260	3.995441	0.831999	0.141950	-0.533630	-0.053536
46743		8.165493	2.430413	3.979823	0.831386	0.142811	-0.534281	-0.054273
46744		8.051150	2.487429	3.981507	0.830724	0.143736	-0.534998	-0.054897
46745		8.107395	2.523129	4.003538	0.830011	0.144740	-0.535778	-0.055436
46746		8.224270	2.694081	4.039869	0.829277	0.145757	-0.536589	-0.055922
46747		8.263536	2.808360	4.023153	0.828547	0.146771	-0.537393	-0.056368
46748		8.321923	2.851714	4.008729	0.827813	0.147776	-0.538205	-0.056780
46749		8.329509	2.845164	3.963170	0.827080	0.148734	-0.539032	-0.057116
46750		8.409858	2.871642	3.839148	0.826335	0.149750	-0.539865	-0.057373
46751		8.661574	3.016045	3.764218	0.825599	0.150833	-0.540666	-0.057582
46752		8.857659	3.007823	3.617642	0.824873	0.151951	-0.541436	-0.057810
46753		9.005374	3.185018	3.544496	0.824174	0.153097	-0.542151	-0.058055
46754		9.035300	3.275709	3.396027	0.823489	0.154264	-0.542832	-0.058330
46755		9.083300	3.549144	3.410478	0.822830	0.155416	-0.543471	-0.058625
46756		9.041251	3.565919	3.387098	0.822210	0.156432	-0.544074	-0.059011
46757		8.879416	3.518513	3.314264	0.821624	0.157360	-0.544653	-0.059379
46758		8.664660	3.528546	3.376757	0.821010	0.158238	-0.545283	-0.059749
46759		8.536707	3.565885	3.341372	0.820396	0.159049	-0.545928	-0.060133
46760		8.446134	3.610632	3.432348	0.819785	0.159749	-0.546598	-0.060525
46761		8.363204	3.471655	3.416951	0.819205	0.160373	-0.547246	-0.060876
46762		8.335126	3.493221	3.435965	0.818628	0.160949	-0.547910	-0.061134
46763		8.230055	3.453507	3.406956	0.818057	0.161487	-0.548585	-0.061315
46764		8.262981	3.432247	3.454085	0.817497	0.162033	-0.549248	-0.061399
46765		8.339193	3.434416	3.401152	0.816969	0.162563	-0.549879	-0.061384
46766		8.361437	3.410736	3.342972	0.816437	0.163114	-0.550515	-0.061301
46767		8.401261	3.480338	3.338541	0.815930	0.163705	-0.551104	-0.061173
46768		8.428492	3.523086	3.364224	0.815434	0.164315	-0.551665	-0.061106
46769		8.419530	3.516779	3.310360	0.814954	0.164894	-0.552206	-0.061069
46770		8.320094	3.547436	3.334067	0.814462	0.165502	-0.552753	-0.061032
46771		8.304871	3.586640	3.359388	0.813967	0.166041	-0.553317	-0.061064
46772		8.293348	3.461255	3.336198	0.813472	0.166501	-0.553904	-0.061086
46773		8.215889	3.427151	3.330440	0.812950	0.167011	-0.554516	-0.061093
46774		8.366912	3.389554	3.251868	0.812399	0.167469	-0.555186	-0.061084
46775		8.533097	3.346002	3.153909	0.811854	0.167900	-0.555855	-0.061063
46776		8.618658	3.254742	3.099922	0.811286	0.168337	-0.556555	-0.061036
46777		8.704134	3.163475	3.045763	0.810735	0.168787	-0.557225	-0.060994
46778		8.659522	3.229807	3.004498	0.810172	0.169301	-0.557893	-0.060940
46779		8.575933	3.259804	2.974438	0.809603	0.169820	-0.558565	-0.060895
46780		8.450929	3.278963	2.978217	0.809022	0.170291	-0.559268	-0.060863
46781		8.424192	3.313106	2.894727	0.808387	0.170727	-0.560058	-0.060808
46782		8.456575	3.327456	2.893390	0.807739	0.171133	-0.560874	-0.060760
46783		8.391898	3.323441	2.819948	0.807050	0.171523	-0.561756	-0.060667
46784		8.296957	3.349232	2.838755	0.806280	0.171870	-0.562768	-0.060536
46785		8.238504	3.442929	2.831599	0.805434	0.172176	-0.563903	-0.060372
46786		8.213230	3.507373	2.886857	0.804534	0.172436	-0.565124	-0.060212
46787		8.171046	3.470465	2.924361	0.803610	0.172600	-0.566401	-0.060084
46788		8.062655	3.391811	2.921777	0.802645	0.172676	-0.567761	-0.059930
46789		7.968601	3.312459	2.864737	0.801567	0.172766	-0.569280	-0.059682
46790		7.989081	3.368094	2.788099	0.800360	0.172861	-0.570985	-0.059317
46791		8.025662	3.575455	2.767990	0.799047	0.172866	-0.572863	-0.058891
46792		8.085313	3.551151	2.669475	0.797616	0.172708	-0.574952	-0.058404
46793		8.174847	3.554064	2.640726	0.796063	0.172407	-0.577247	-0.057847
46794		8.240098	3.517444	2.568241	0.794390	0.171958	-0.579743	-0.057213
46795		8.145814	3.444352	2.602448	0.792602	0.171319	-0.582445	-0.056473
46796		7.906377	3.357568	2.503662	0.790699	0.170447	-0.585365	-0.055593
46797		7.671263	3.240288	2.627831	0.788628	0.169425	-0.588544	-0.054555
46798		7.204857	3.158558	2.672589	0.786403	0.168216	-0.591964	-0.053411
46799		6.742328	3.008219	2.832130	0.783971	0.166907	-0.595663	-0.052128
46800		6.304399	2.789942	2.999456	0.781343	0.165521	-0.599609	-0.050745
46801		6.005572	2.610342	3.126988	0.778530	0.164202	-0.603745	-0.049205
46802		5.861015	2.606001	3.179351	0.775556	0.162970	-0.608033	-0.047436
46803		5.736752	2.665582	3.046071	0.772476	0.161852	-0.612394	-0.045375
46804		5.622073	2.914281	3.065410	0.769291	0.160881	-0.616804	-0.043147
46805		5.706701	2.983402	2.991866	0.766058	0.160022	-0.621194	-0.040827
46806		5.770778	3.174493	3.097576	0.762818	0.159241	-0.625523	-0.038380
46807		5.880391	3.170298	2.970767	0.759685	0.158429	-0.629676	-0.035879
46808		5.982500	3.165804	2.898411	0.756597	0.157617	-0.633728	-0.033270
46809		6.214322	3.157493	2.837246	0.753574	0.156809	-0.637649	-0.030666
46810		6.345883	3.187549	2.710541	0.750654	0.155989	-0.641403	-0.028096
46811		6.436133	3.154053	2.529447	0.747796	0.155107	-0.645046	-0.025674
46812		6.500768	3.195625	2.454608	0.745039	0.154101	-0.648553	-0.023437
46813		6.552438	2.939616	2.199426	0.742394	0.152908	-0.651926	-0.021491
46814		6.667631	2.754133	2.066964	0.739790	0.151639	-0.655232	-0.019697
46815		6.812217	2.451880	1.965114	0.737307	0.150321	-0.658373	-0.018116
46816		7.161636	2.321920	1.696696	0.734890	0.149107	-0.661384	-0.016578
46817		7.610108	2.177358	1.560888	0.732656	0.148001	-0.664138	-0.015220
46818		6.906071	1.894155	1.331412	0.730810	0.146993	-0.666420	-0.013905
46819		6.155366	1.875468	0.695125	0.728983	0.146248	-0.668613	-0.012328
46820		7.204306	2.196200	0.778656	0.726651	0.145902	-0.671253	-0.010483
46821		8.256979	2.270400	0.992044	0.724600	0.145372	-0.673605	-0.008790
46822		8.229599	2.150476	0.548507	0.723114	0.144574	-0.675390	-0.007215
46823		8.149633	2.205097	0.279455	0.721822	0.143668	-0.676978	-0.005707
46824		8.697480	2.067202	0.410455	0.720631	0.142732	-0.678455	-0.004306
46825		9.258134	1.978086	0.530939	0.719891	0.141768	-0.679448	-0.003026
46826		9.381131	1.996174	0.349520	0.719820	0.140764	-0.679736	-0.001801
46827		9.246240	1.986912	-0.037870	0.720268	0.139822	-0.679458	-0.000706
46828		9.400481	2.016737	-0.182379	0.720965	0.139122	-0.678862	0.000374
46829		9.626571	1.937399	-0.190522	0.722053	0.138423	-0.677847	0.001183
46830		10.056026	1.776397	-0.325486	0.723526	0.137917	-0.676377	0.001880
46831		10.422512	1.837777	-0.360721	0.725398	0.137597	-0.674432	0.002577
46832		10.750094	2.085542	-0.521613	0.727752	0.137464	-0.671916	0.003211
46833		10.924187	2.354406	-0.479911	0.730472	0.137620	-0.668923	0.003694
46834		11.436272	2.671967	-0.301253	0.733543	0.137808	-0.665513	0.003894
46835		11.815292	2.945874	-0.073396	0.737224	0.137763	-0.661444	0.003732
46836		12.002756	3.018939	-0.124193	0.741518	0.137271	-0.656733	0.003078
46837		12.188146	3.126537	-0.447073	0.746233	0.136588	-0.651518	0.002031
46838		12.588926	3.680945	0.000811	0.750966	0.135662	-0.646255	0.000338
46839		13.545622	4.057836	0.370004	0.756297	0.133839	-0.640387	-0.002488
46840		14.220857	3.890904	0.337966	0.762530	0.131018	-0.633515	-0.006413
46841		15.417089	3.836321	0.750886	0.769388	0.127705	-0.625783	-0.011371
