// General information: 
//  MT Manager version: 2025.2.0 
//  XDA version: 2025.2.0 build 250509001 rev 1746715332 built on 2025-05-09
// Device information: 
//  DeviceId: 10B41B13
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
36904		-0.107660	6.677752	9.061763	0.945138	0.267550	0.008446	-0.187243
36905		-0.294604	6.719584	9.092250	0.945170	0.267206	0.007541	-0.187609
36906		-0.457657	6.663077	9.259096	0.945278	0.266604	0.006843	-0.187952
36907		-0.646266	6.460002	9.335603	0.945446	0.265719	0.006344	-0.188377
36908		-0.825267	6.309106	9.414623	0.945680	0.264549	0.005955	-0.188862
36909		-1.175898	6.188576	9.572870	0.945935	0.263078	0.005357	-0.189651
36910		-1.456962	6.308673	9.448452	0.946201	0.261429	0.004373	-0.190629
36911		-1.738566	6.273904	9.205493	0.946457	0.259648	0.002979	-0.191817
36912		-1.695358	6.300837	9.232029	0.946781	0.257564	0.001202	-0.193040
36913		-1.619464	6.413451	8.952368	0.947214	0.255060	-0.000424	-0.194241
36914		-1.734802	6.160841	8.466080	0.947707	0.252357	-0.001898	-0.195356
36915		-1.769651	6.105926	8.193427	0.948237	0.249365	-0.003326	-0.196604
36916		-1.854226	5.996125	8.051666	0.948845	0.245962	-0.004768	-0.197925
36917		-1.848613	5.694351	7.816134	0.949455	0.242315	-0.006500	-0.199440
36918		-1.612421	5.873060	7.827126	0.950139	0.238270	-0.008261	-0.200987
36919		-1.575366	6.129002	7.242077	0.951038	0.233277	-0.009409	-0.202534
36920		-1.772476	5.936126	6.620538	0.952176	0.227243	-0.010135	-0.204006
36921		-2.314944	6.388636	6.270960	0.953177	0.221380	-0.010816	-0.205734
36922		-2.992751	6.900599	6.098801	0.954126	0.215213	-0.011640	-0.207824
36923		-3.251126	7.039536	6.533422	0.955074	0.208091	-0.012597	-0.210650
36924		-2.875934	6.657536	6.505859	0.955836	0.200859	-0.013762	-0.214111
36925		-1.899168	6.112044	6.858361	0.956442	0.193237	-0.014811	-0.218310
36926		-1.216535	5.642130	7.279626	0.956948	0.185201	-0.015597	-0.222952
36927		-0.304934	5.176674	7.329309	0.957235	0.177332	-0.016395	-0.228004
36928		0.409543	4.850171	7.737140	0.957410	0.169582	-0.016953	-0.233068
36929		0.692488	4.484231	7.977669	0.957452	0.161859	-0.017274	-0.238304
36930		0.579668	4.571018	7.862410	0.957405	0.154755	-0.017486	-0.243146
36931		0.070845	4.812306	8.062718	0.957134	0.148072	-0.017980	-0.248285
36932		-0.313431	4.718762	8.085031	0.956766	0.141466	-0.018679	-0.253452
36933		-0.075397	4.608117	7.904288	0.956204	0.134806	-0.019497	-0.259079
36934		0.530573	4.583433	8.018423	0.955666	0.127727	-0.019958	-0.264555
36935		1.102634	3.991727	8.121028	0.955143	0.120132	-0.019992	-0.269945
36936		1.504093	3.139005	8.369091	0.954562	0.112014	-0.019910	-0.275441
36937		1.968732	2.286056	8.028155	0.953948	0.103637	-0.019681	-0.280813
36938		1.996924	1.737111	8.034486	0.953292	0.095371	-0.019384	-0.285941
36939		1.665880	1.255028	8.247531	0.952492	0.086893	-0.018993	-0.291286
36940		1.483470	0.649481	8.545050	0.951658	0.078230	-0.018540	-0.296450
36941		1.536795	-0.272025	8.527232	0.950733	0.069221	-0.017936	-0.301653
36942		1.768648	-1.101120	8.633732	0.949735	0.060448	-0.017387	-0.306671
36943		1.839740	-1.239447	8.703902	0.948596	0.052251	-0.016893	-0.311689
36944		1.811028	-1.095112	8.804667	0.947433	0.044520	-0.016426	-0.316417
36945		1.963340	-1.687931	9.263886	0.946197	0.036940	-0.015833	-0.321086
36946		2.363707	-2.911900	9.759690	0.945011	0.029624	-0.015042	-0.325346
36947		2.317674	-3.874689	10.343526	0.943855	0.022851	-0.014075	-0.329267
36948		2.134751	-4.606648	11.125290	0.942838	0.016789	-0.013131	-0.332570
36949		1.977646	-5.140819	11.749806	0.941866	0.011846	-0.012553	-0.335546
36950		1.720203	-5.227983	12.110546	0.940991	0.008477	-0.012392	-0.338100
36951		1.396735	-5.054592	12.133680	0.940154	0.006617	-0.012581	-0.340452
36952		1.066015	-4.489548	12.246359	0.939410	0.005877	-0.013140	-0.342493
36953		0.968136	-3.813122	12.686477	0.938752	0.005756	-0.013807	-0.344269
36954		0.897805	-3.319645	12.728420	0.938236	0.006028	-0.014291	-0.345647
36955		0.777781	-2.981764	12.643436	0.937846	0.006649	-0.014602	-0.346680
36956		0.697747	-2.650834	12.813081	0.937589	0.007189	-0.014681	-0.347361
36957		0.743403	-2.438397	12.751259	0.937447	0.007715	-0.014612	-0.347736
36958		0.943746	-2.205699	12.433962	0.937447	0.008480	-0.014393	-0.347727
36959		0.985142	-2.089604	11.975569	0.937562	0.009447	-0.013946	-0.347409
36960		1.019879	-2.204503	11.907121	0.937803	0.010165	-0.013113	-0.346770
36961		0.908094	-2.504275	11.729377	0.938166	0.010846	-0.011810	-0.345815
36962		0.689658	-2.599307	11.382925	0.938616	0.011824	-0.010215	-0.344611
36963		0.422502	-2.598247	11.072009	0.939163	0.013119	-0.008440	-0.343116
36964		0.297369	-2.507367	10.953498	0.939754	0.014715	-0.006568	-0.341471
36965		0.172551	-2.381869	10.988865	0.940398	0.016667	-0.004545	-0.339637
36966		0.234794	-2.149860	11.089335	0.941050	0.018823	-0.002426	-0.337734
36967		0.181145	-1.858689	11.081532	0.941710	0.021323	-0.000186	-0.335750
36968		0.094916	-1.559434	10.875637	0.942337	0.024367	0.002083	-0.333770
36969		-0.011759	-1.298435	10.729213	0.942962	0.028102	0.004332	-0.331685
36970		-0.163329	-0.939239	10.703272	0.943539	0.032413	0.006557	-0.329606
36971		-0.265845	-0.536106	10.677158	0.944098	0.037214	0.008827	-0.327439
36972		-0.305178	-0.193000	10.684029	0.944593	0.042293	0.011200	-0.325314
36973		-0.351213	0.184087	10.667590	0.945078	0.047683	0.013708	-0.323057
36974		-0.385070	0.480843	10.701491	0.945482	0.053411	0.016300	-0.320850
36975		-0.416753	0.830050	10.640737	0.945850	0.059517	0.018976	-0.318536
36976		-0.321554	1.165654	10.611780	0.946105	0.066005	0.021653	-0.316323
36977		-0.262848	1.477995	10.541494	0.946276	0.073015	0.024381	-0.314065
36978		-0.270334	1.793791	10.530783	0.946297	0.080485	0.027236	-0.311932
36979		-0.425023	2.048261	10.384202	0.946205	0.088273	0.030310	-0.309814
36980		-0.606495	2.278365	10.371879	0.945963	0.096152	0.033537	-0.307871
36981		-0.806964	2.555395	10.440389	0.945611	0.104049	0.036950	-0.305988
36982		-0.904992	2.734436	10.423831	0.945123	0.111760	0.040432	-0.304330
36983		-1.041114	2.930916	10.323421	0.944525	0.119350	0.044007	-0.302806
36984		-1.214288	3.177938	10.074360	0.943812	0.126657	0.047657	-0.301504
36985		-1.413393	3.319553	9.769972	0.943084	0.133375	0.051526	-0.300246
36986		-1.749916	3.103015	9.529530	0.942390	0.139310	0.055611	-0.299000
36987		-1.960990	2.832803	9.430640	0.941751	0.144545	0.059655	-0.297748
36988		-1.858291	2.619884	9.361222	0.941172	0.149187	0.063573	-0.296475
36989		-1.491182	2.400780	9.284122	0.940694	0.153278	0.067534	-0.295026
36990		-1.064700	2.119784	9.140446	0.940256	0.157108	0.071616	-0.293441
36991		-0.633900	2.090719	9.337763	0.939874	0.160767	0.075977	-0.291580
36992		-0.626626	1.979812	9.776633	0.939581	0.163928	0.080769	-0.289467
36993		-0.962365	1.881367	10.024004	0.939467	0.166319	0.085779	-0.287022
36994		-1.204842	1.681248	10.028144	0.939485	0.168223	0.090541	-0.284380
36995		-1.056571	1.458869	9.691574	0.939568	0.170236	0.094969	-0.281447
36996		-0.741171	0.948773	9.219806	0.939601	0.172792	0.099284	-0.278273
36997		-0.672286	0.395049	8.771633	0.939493	0.176360	0.103856	-0.274707
36998		-1.128757	-0.017106	8.537703	0.939164	0.181013	0.108630	-0.270934
36999		-1.747234	0.013053	8.405870	0.938627	0.186670	0.113319	-0.267008
37000		-2.159602	0.456051	8.419146	0.937879	0.193044	0.117632	-0.263209
37001		-2.300925	1.122846	8.528251	0.937016	0.199706	0.121617	-0.259478
37002		-2.358797	1.742425	8.514717	0.936068	0.206258	0.125299	-0.255997
37003		-2.274771	2.199553	8.438346	0.935016	0.212851	0.128813	-0.252680
37004		-2.261522	2.612895	8.464113	0.933798	0.219642	0.132180	-0.249615
37005		-2.373089	2.705098	8.530790	0.932428	0.226751	0.135530	-0.246562
37006		-2.423672	2.638539	8.386582	0.930810	0.234441	0.138747	-0.243678
37007		-2.553056	3.040063	8.053831	0.928828	0.243066	0.141815	-0.241010
37008		-2.579700	3.736297	7.719052	0.926422	0.252602	0.144734	-0.238720
37009		-2.663568	4.658323	7.982116	0.923767	0.262478	0.147934	-0.236378
37010		-2.970124	5.443214	8.066739	0.920873	0.272411	0.151666	-0.234057
37011		-3.431514	6.300043	8.025196	0.917794	0.282403	0.155491	-0.231787
37012		-3.629419	7.234192	8.216461	0.914855	0.291421	0.159355	-0.229610
37013		-3.888727	7.647383	8.160724	0.912229	0.299017	0.163560	-0.227323
37014		-4.122131	7.656500	8.121454	0.909989	0.305077	0.167847	-0.225110
37015		-4.058594	7.543971	7.703084	0.907953	0.310240	0.172088	-0.223065
37016		-3.910025	7.408589	7.193369	0.905840	0.315225	0.176423	-0.221274
37017		-3.757691	7.663659	6.940031	0.903545	0.320314	0.181158	-0.219514
37018		-3.646974	7.976387	6.910199	0.901107	0.325335	0.186380	-0.217777
37019		-3.442213	8.296173	7.157268	0.898585	0.330089	0.192163	-0.216009
37020		-3.348729	8.565301	7.404898	0.896059	0.334315	0.198421	-0.214340
37021		-3.430884	8.861897	7.631278	0.893570	0.337940	0.205046	-0.212804
37022		-3.726213	8.756394	7.440669	0.891169	0.340854	0.211908	-0.211498
37023		-4.169302	8.341374	6.934240	0.888744	0.343421	0.218811	-0.210517
37024		-4.603734	7.939067	6.321978	0.886267	0.345823	0.225614	-0.209846
37025		-5.101730	7.577623	5.670293	0.883716	0.348044	0.232370	-0.209562
37026		-5.486200	7.349476	5.118480	0.881167	0.349922	0.239072	-0.209628
37027		-5.597194	7.204658	4.593831	0.878571	0.351518	0.245831	-0.210035
37028		-5.770683	7.061987	4.292186	0.876013	0.352750	0.252651	-0.210563
37029		-5.757884	7.033249	3.928037	0.873511	0.353614	0.259439	-0.211252
37030		-5.730596	6.669952	3.200684	0.871016	0.354377	0.266028	-0.212077
37031		-5.805546	6.648651	2.858471	0.868540	0.354942	0.272454	-0.213126
37032		-5.763592	6.165850	2.431159	0.866225	0.355086	0.278727	-0.214193
37033		-6.090364	5.819050	2.007393	0.864013	0.354918	0.284767	-0.215459
37034		-6.409541	5.231447	1.528325	0.861956	0.354474	0.290438	-0.216856
37035		-6.794520	5.026103	1.504827	0.860052	0.353754	0.295709	-0.218461
37036		-6.982868	4.621572	1.395283	0.858532	0.352398	0.300540	-0.220032
37037		-7.249386	3.980062	1.152357	0.857228	0.350845	0.304709	-0.221855
37038		-7.294121	3.635793	0.919030	0.856293	0.348918	0.308147	-0.223751
37039		-7.646086	2.996161	0.270318	0.855729	0.346685	0.310652	-0.225905
37040		-8.292174	2.421739	-0.373080	0.855669	0.344104	0.312050	-0.228139
37041		-8.932300	2.007472	-1.018612	0.856216	0.341030	0.312166	-0.230534
37042		-9.712166	1.484537	-1.722259	0.857519	0.337254	0.310996	-0.232813
37043		-10.541014	1.178169	-2.597357	0.859585	0.332810	0.308355	-0.235092
37044		-11.075173	1.043369	-3.644548	0.862407	0.327811	0.304101	-0.237311
37045		-11.199551	1.064102	-4.753577	0.865739	0.322688	0.298204	-0.239671
37046		-11.280326	1.345472	-5.296277	0.869399	0.317594	0.291044	-0.242018
37047		-10.758160	1.864004	-5.300595	0.873118	0.312862	0.282738	-0.244626
37048		-9.912207	2.317325	-4.564007	0.876947	0.308025	0.273752	-0.247274
37049		-8.605388	3.214417	-2.900757	0.880796	0.302848	0.264550	-0.249991
37050		-7.167849	4.366042	-0.250658	0.884593	0.297152	0.255925	-0.252386
37051		-6.051249	5.236038	2.921914	0.888369	0.290922	0.248021	-0.254265
37052		-4.791569	5.579880	5.571351	0.892334	0.283868	0.240672	-0.255415
37053		-3.499127	4.989928	6.461470	0.896712	0.275453	0.233670	-0.255797
37054		-2.923103	3.944504	5.540184	0.901223	0.266568	0.226463	-0.255838
37055		-2.859670	3.494809	5.019196	0.905538	0.258034	0.218648	-0.256150
37056		-3.332454	3.905257	5.480023	0.909560	0.249807	0.210586	-0.256807
37057		-3.466348	4.694697	6.481872	0.913288	0.241437	0.202518	-0.258068
37058		-2.482800	5.827431	8.377924	0.916838	0.232324	0.195074	-0.259577
37059		-1.100428	5.852137	8.841443	0.920349	0.222157	0.187843	-0.261380
37060		-0.427820	4.867587	7.890543	0.923799	0.211338	0.180509	-0.263342
37061		-0.841503	3.647130	7.372995	0.926961	0.200434	0.173133	-0.265696
37062		-1.752540	3.237195	7.452757	0.929729	0.189899	0.165848	-0.268397
37063		-2.323584	3.080670	7.540745	0.932180	0.179281	0.158688	-0.271507
37064		-2.378190	2.648858	7.149879	0.934390	0.168627	0.151660	-0.274734
37065		-2.332233	2.255431	7.257653	0.936260	0.158145	0.144767	-0.278297
37066		-2.427749	2.049852	7.257198	0.937822	0.147889	0.137978	-0.282101
37067		-2.581490	2.037580	7.537490	0.939012	0.138059	0.131074	-0.286385
37068		-2.421938	2.204647	7.288057	0.939961	0.128308	0.124091	-0.290880
37069		-2.359630	1.989015	7.490449	0.940628	0.118384	0.117330	-0.295697
37070		-1.973092	1.344208	7.256515	0.940991	0.108589	0.110471	-0.300898
37071		-1.372278	1.155565	7.709390	0.940909	0.099357	0.103543	-0.306752
37072		-0.557051	1.187805	8.071371	0.940507	0.090502	0.096679	-0.312906
37073		0.256339	0.922126	8.441814	0.939817	0.081661	0.089837	-0.319381
37074		0.768337	0.908255	8.819902	0.938923	0.073068	0.082876	-0.325907
37075		1.105095	0.429527	9.122519	0.937709	0.064587	0.075838	-0.332835
37076		1.660955	-0.087068	9.394564	0.936177	0.056536	0.068913	-0.340041
37077		2.853360	-0.979971	9.909356	0.934295	0.049205	0.062114	-0.347583
37078		3.359404	-0.491969	10.936233	0.932277	0.042937	0.055722	-0.354840
37079		3.481874	-0.183267	11.378613	0.930290	0.035354	0.049492	-0.361747
37080		3.729863	-0.397295	11.721948	0.928508	0.027193	0.043992	-0.367694
37081		3.265508	-1.140816	11.941469	0.926943	0.017608	0.039171	-0.372735
37082		3.233357	-2.119274	12.358069	0.925612	0.007678	0.034470	-0.376823
37083		3.678796	-3.304364	12.270509	0.924310	-0.002774	0.030383	-0.380421
37084		3.668001	-4.497363	12.660778	0.923004	-0.012733	0.026803	-0.383644
37085		3.390400	-5.198330	13.030774	0.921681	-0.021655	0.023089	-0.386654
37086		3.627941	-5.875847	13.312205	0.920460	-0.029536	0.019165	-0.389248
37087		3.221637	-6.764425	13.335821	0.919251	-0.036102	0.015618	-0.391701
37088		2.566692	-6.957773	13.991419	0.918192	-0.040973	0.012286	-0.393818
37089		2.561413	-6.506899	14.239182	0.917378	-0.044720	0.009122	-0.395393
37090		2.994677	-6.642563	14.753137	0.916827	-0.047873	0.006510	-0.396350
37091		2.936235	-7.267244	15.329422	0.916560	-0.049958	0.004462	-0.396738
37092		2.766130	-6.996216	15.507622	0.916544	-0.051222	0.002708	-0.396630
37093		2.707861	-6.673955	14.924796	0.916795	-0.051907	0.001612	-0.395968
37094		2.674099	-6.098520	14.540952	0.917310	-0.051398	0.000829	-0.394841
37095		2.679202	-5.420554	14.346809	0.918086	-0.049696	0.000369	-0.393254
37096		2.537303	-4.789528	14.064081	0.919063	-0.047149	0.000235	-0.391279
37097		2.569603	-3.773385	13.763476	0.920209	-0.043955	0.000320	-0.388951
37098		2.603431	-2.849559	13.335881	0.921418	-0.040794	0.000735	-0.386424
37099		2.337529	-2.578569	12.623336	0.922753	-0.037734	0.001561	-0.383537
37100		1.503921	-2.600219	11.911191	0.924215	-0.034668	0.003111	-0.380283
37101		0.464315	-2.711593	11.384521	0.925859	-0.031240	0.004972	-0.376542
37102		0.197595	-2.259962	10.953220	0.927555	-0.027012	0.006324	-0.372655
37103		0.143627	-1.590413	10.374805	0.929275	-0.022658	0.007741	-0.368612
37104		0.015633	-1.304661	9.761113	0.930921	-0.018444	0.009489	-0.364632
37105		-0.401327	-1.051559	9.611083	0.932553	-0.013885	0.011229	-0.360591
37106		-0.656488	-0.665843	9.463544	0.934079	-0.009321	0.012848	-0.356713
37107		-0.678688	-0.435044	9.323868	0.935565	-0.004892	0.014511	-0.352824
37108		-0.841551	-0.289241	9.315999	0.936991	-0.000271	0.016229	-0.348976
37109		-0.863658	0.005464	9.330767	0.938384	0.004387	0.017894	-0.345102
37110		-0.506740	0.355472	9.295360	0.939613	0.009087	0.019358	-0.341571
37111		-0.263973	0.570013	9.283099	0.940729	0.014017	0.020865	-0.338226
37112		-0.363422	0.677217	9.374981	0.941733	0.019243	0.022420	-0.335061
37113		-0.441034	0.876266	9.468782	0.942693	0.024415	0.024141	-0.331890
37114		-0.432442	0.862182	9.684131	0.943533	0.029708	0.026078	-0.328911
37115		-0.490701	0.918882	9.920478	0.944292	0.035413	0.028226	-0.325978
37116		-0.783442	1.123593	10.334525	0.944854	0.041434	0.030593	-0.323417
37117		-0.639270	1.446718	10.577421	0.945294	0.047555	0.033016	-0.321041
37118		-0.631155	1.651150	10.783130	0.945572	0.053736	0.035601	-0.318965
37119		-0.954375	1.881715	10.828632	0.945746	0.059989	0.038355	-0.317008
37120		-1.298620	2.086105	10.796167	0.945828	0.066114	0.041140	-0.315193
37121		-1.678554	2.341055	10.778497	0.945877	0.071931	0.043972	-0.313385
37122		-1.963043	2.553683	10.839336	0.945870	0.077288	0.046813	-0.311712
37123		-1.978687	2.692133	10.978519	0.945870	0.082150	0.049656	-0.310025
37124		-1.725125	2.655673	11.126299	0.945839	0.086584	0.052632	-0.308418
37125		-1.491761	2.539423	11.213432	0.945777	0.090891	0.055894	-0.306792
37126		-1.282852	2.399927	11.138673	0.945665	0.095153	0.059349	-0.305191
37127		-1.166417	2.292737	11.039109	0.945510	0.099379	0.063027	-0.303584
37128		-1.146257	2.316049	10.928159	0.945309	0.103435	0.066918	-0.302016
37129		-1.180335	1.962938	10.853642	0.945114	0.107164	0.071094	-0.300368
37130		-0.962563	1.329354	10.766123	0.944930	0.110624	0.075402	-0.298637
37131		-0.509287	0.796748	10.656140	0.944790	0.114085	0.079816	-0.296624
37132		-0.352757	0.482409	10.671991	0.944655	0.117708	0.084390	-0.294364
37133		-0.652062	0.207791	10.621038	0.944507	0.121625	0.089247	-0.291804
37134		-0.932482	0.209283	10.571670	0.944299	0.125852	0.094143	-0.289132
37135		-0.903453	-0.147876	10.631729	0.944044	0.130465	0.099023	-0.286276
37136		-0.435261	-1.152937	10.534368	0.943707	0.135570	0.103993	-0.283237
37137		0.143683	-2.003176	10.549123	0.943326	0.141477	0.108963	-0.279726
37138		0.189652	-3.217331	10.802715	0.942995	0.147507	0.114247	-0.275589
37139		-0.168948	-4.460616	10.373000	0.942644	0.154407	0.119568	-0.270712
37140		-0.963567	-3.807743	10.326392	0.942243	0.162479	0.124021	-0.265324
37141		-2.154068	-2.599899	9.370126	0.941750	0.171490	0.127794	-0.259551
37142		-2.963203	-0.949308	8.217088	0.940959	0.181684	0.130311	-0.254178
37143		-2.737587	0.570014	7.369597	0.939803	0.192894	0.132373	-0.249078
37144		-2.321267	1.459593	6.774088	0.938065	0.204905	0.134843	-0.244675
37145		-2.137882	2.141958	6.447882	0.935775	0.217367	0.137811	-0.241010
37146		-2.049977	2.698593	6.353091	0.933017	0.229733	0.141265	-0.238215
37147		-2.477930	3.815929	5.596277	0.930059	0.241565	0.144531	-0.236108
37148		-3.245975	6.741884	4.323144	0.926822	0.253317	0.146764	-0.235143
37149		-4.380888	10.831468	4.144133	0.923151	0.265768	0.147515	-0.235371
37150		-4.930850	14.245849	5.225210	0.919253	0.277634	0.147309	-0.237049
37151		-4.850506	16.230248	5.015140	0.915967	0.285914	0.148251	-0.239330
37152		-4.963234	16.357143	3.295708	0.913542	0.290166	0.151364	-0.241525
37153		-5.152819	15.901403	2.443487	0.911244	0.293445	0.155737	-0.243456
37154		-5.032538	16.245005	1.956356	0.908861	0.296883	0.160293	-0.245231
37155		-4.747234	16.408604	2.176284	0.906409	0.300576	0.164407	-0.247076
37156		-4.088391	16.781718	3.705151	0.904366	0.302689	0.168602	-0.249149
37157		-3.993133	16.614457	3.716673	0.903439	0.300700	0.173936	-0.251245
37158		-4.511817	15.967283	3.429905	0.903621	0.294831	0.179543	-0.253590
37159		-4.151244	15.201026	3.168732	0.904645	0.285631	0.184915	-0.256592
37160		-3.366886	13.318558	2.876446	0.906258	0.273757	0.190571	-0.259686
37161		-2.998341	10.748488	2.522087	0.907944	0.260538	0.196348	-0.263069
37162		-3.245275	8.331505	2.837610	0.909470	0.247063	0.202139	-0.266392
37163		-3.469468	5.437708	3.330722	0.910506	0.233888	0.208309	-0.269966
37164		-3.853401	4.623322	3.283621	0.911098	0.221531	0.214204	-0.273752
37165		-4.156392	3.500211	3.554662	0.911099	0.209803	0.219972	-0.278376
37166		-4.193926	1.601274	4.155707	0.910456	0.199652	0.225533	-0.283449
37167		-4.126196	-0.306389	5.286923	0.909188	0.190897	0.231173	-0.288955
37168		-4.467329	-2.231490	6.551792	0.907649	0.182962	0.237017	-0.294144
37169		-3.430541	-4.285717	7.752370	0.906076	0.175391	0.242376	-0.299197
37170		-2.335045	-6.658161	8.924111	0.904745	0.168035	0.247531	-0.303198
37171		-1.374855	-9.392618	9.017653	0.903562	0.161609	0.252440	-0.306157
37172		-1.379772	-11.098300	8.646050	0.902249	0.157957	0.257491	-0.307725
37173		-3.275265	-10.644283	9.505901	0.900996	0.155751	0.262547	-0.308249
37174		-5.209833	-9.598733	10.177259	0.900178	0.153988	0.266679	-0.307975
37175		-6.288504	-9.111444	10.059761	0.899275	0.153347	0.270115	-0.307939
37176		-7.215009	-8.285208	10.514471	0.898224	0.153661	0.273129	-0.308193
37177		-7.617927	-6.635024	11.254390	0.897160	0.154342	0.275676	-0.308685
37178		-7.674838	-5.357794	11.277942	0.896100	0.155594	0.277709	-0.309311
37179		-7.338880	-4.442091	11.209455	0.894815	0.158240	0.279378	-0.310183
37180		-6.957691	-3.709753	11.365938	0.893276	0.162408	0.280990	-0.311009
37181		-6.564552	-2.802447	11.386533	0.891547	0.168005	0.282486	-0.311641
37182		-6.025797	-1.619852	11.212870	0.889677	0.174694	0.283849	-0.312068
37183		-5.379350	-0.501493	10.834030	0.887683	0.181902	0.285384	-0.312229
37184		-5.187568	0.454609	10.377775	0.885598	0.189092	0.287171	-0.312238
37185		-5.010536	1.182076	9.825274	0.883451	0.196036	0.289270	-0.312102
37186		-4.902896	1.712233	8.989177	0.881250	0.202560	0.291702	-0.311893
37187		-4.869521	2.313424	8.374600	0.879008	0.208720	0.294435	-0.311590
37188		-4.880089	2.815424	7.832709	0.876732	0.214373	0.297634	-0.311124
37189		-5.197787	3.110723	7.359725	0.874443	0.219568	0.301297	-0.310418
37190		-5.279908	3.225934	7.126990	0.872156	0.224279	0.305316	-0.309555
37191		-5.422629	3.111549	6.666763	0.869844	0.228786	0.309587	-0.308518
37192		-5.360372	3.199801	6.089742	0.867441	0.233322	0.313913	-0.307516
37193		-5.414911	3.473972	5.517980	0.864896	0.237842	0.318484	-0.306519
37194		-5.736274	3.716059	5.204720	0.862252	0.242149	0.323226	-0.305632
37195		-6.422885	3.752399	4.957202	0.859552	0.246132	0.328040	-0.304926
37196		-6.988401	3.692796	4.924880	0.856886	0.249591	0.332743	-0.304519
37197		-7.381919	3.373204	4.822757	0.854359	0.252349	0.337242	-0.304397
37198		-7.532240	2.945200	4.674349	0.852043	0.254485	0.341245	-0.304649
37199		-7.789394	2.407516	4.257820	0.849906	0.256198	0.344764	-0.305221
37200		-8.136965	1.949519	3.815708	0.847958	0.257697	0.347645	-0.306108
37201		-8.460842	1.551335	3.405361	0.846195	0.259062	0.349958	-0.307197
37202		-8.744314	1.107105	2.696761	0.844609	0.260473	0.351526	-0.308575
37203		-8.751660	0.845607	2.201217	0.843223	0.261996	0.352356	-0.310125
37204		-8.986817	0.824405	1.819653	0.842180	0.263310	0.352526	-0.311653
37205		-9.156918	0.617544	1.328195	0.841619	0.264366	0.351876	-0.313004
37206		-9.551421	0.264768	0.798431	0.841618	0.265095	0.350329	-0.314125
37207		-9.939475	-0.016393	0.261232	0.842359	0.265230	0.347768	-0.314868
37208		-10.039597	-0.373738	-0.391497	0.843975	0.264521	0.344110	-0.315155
37209		-10.340614	-0.639326	-0.885026	0.846389	0.263170	0.339413	-0.314906
37210		-10.104753	-0.893557	-1.321445	0.849501	0.261306	0.333595	-0.314294
37211		-9.891790	-0.842422	-1.509751	0.853135	0.259271	0.326747	-0.313330
37212		-9.274362	-0.694199	-1.234821	0.857099	0.257115	0.319171	-0.312093
37213		-8.449007	-0.314910	-0.561945	0.861265	0.254890	0.311142	-0.310554
37214		-7.650848	0.307454	0.306983	0.865328	0.252853	0.303030	-0.308943
37215		-7.307203	1.593901	1.740616	0.869101	0.251144	0.295207	-0.307315
37216		-6.890366	3.175639	3.582637	0.872521	0.249584	0.287880	-0.305842
37217		-6.229582	4.198896	5.223069	0.875899	0.247495	0.281228	-0.304069
37218		-5.722888	4.123034	6.288754	0.879535	0.244263	0.275006	-0.301870
37219		-5.245935	3.309678	6.467837	0.883486	0.240210	0.268729	-0.299228
37220		-5.257600	2.535767	6.227649	0.887490	0.236195	0.261900	-0.296617
37221		-5.210390	2.359472	6.367079	0.891468	0.232338	0.254586	-0.294090
37222		-4.917136	2.484101	6.798488	0.895212	0.228698	0.247257	-0.291816
37223		-4.301057	2.946603	7.531945	0.898703	0.225245	0.240171	-0.289682
37224		-3.630748	3.353503	8.272075	0.902023	0.221575	0.233492	-0.287647
37225		-3.364460	3.395541	8.529390	0.905327	0.217390	0.227102	-0.285568
37226		-3.447118	3.161244	8.471144	0.908579	0.212907	0.220837	-0.283524
37227		-3.867952	2.757924	8.211377	0.911806	0.208273	0.214381	-0.281554
37228		-4.273909	2.705787	8.024760	0.914875	0.203897	0.207709	-0.279797
37229		-4.563356	2.812912	7.679227	0.917696	0.200014	0.201133	-0.278161
37230		-4.946012	2.951678	7.619100	0.920181	0.196929	0.194628	-0.276779
37231		-4.928751	3.323678	7.966001	0.922416	0.194457	0.187910	-0.275726
37232		-4.700270	3.439221	7.824676	0.924497	0.191982	0.181131	-0.275026
37233		-4.494184	3.556968	7.915513	0.926441	0.189307	0.174520	-0.274615
37234		-4.247020	4.006849	7.997158	0.928264	0.186278	0.168215	-0.274464
37235		-3.874739	4.190869	7.701601	0.930076	0.182604	0.162245	-0.274392
37236		-3.490400	3.993135	7.699548	0.931836	0.178453	0.156741	-0.274349
37237		-3.101537	3.648548	8.268810	0.933613	0.173802	0.151203	-0.274404
37238		-2.698817	2.993490	8.155132	0.935357	0.168927	0.145452	-0.274618
37239		-2.372925	2.814995	8.578248	0.937006	0.163991	0.139781	-0.274931
37240		-2.064153	2.438193	8.691744	0.938579	0.158821	0.134227	-0.275371
37241		-1.773887	2.078681	9.002153	0.940069	0.153548	0.128627	-0.275950
37242		-1.496711	1.942302	9.621149	0.941508	0.148127	0.123052	-0.276549
