// General information: 
//  MT Manager version: 2025.2.0 
//  XDA version: 2025.2.0 build 250509001 rev 1746715332 built on 2025-05-09
// Device information: 
//  DeviceId: 10B41B12
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
38035		9.221407	-4.823691	3.234240	0.736628	-0.035925	-0.649079	0.186509
38036		8.933184	-3.707126	3.536303	0.736407	-0.039367	-0.648140	0.189918
38037		9.329624	-2.464803	3.835670	0.736387	-0.044592	-0.647250	0.191869
38038		9.678681	-1.640616	2.630956	0.736611	-0.048958	-0.645931	0.194372
38039		10.949257	-1.996937	2.368254	0.737217	-0.053410	-0.644320	0.196239
38040		9.133610	-4.399537	1.681109	0.738035	-0.058455	-0.642390	0.198048
38041		8.855216	-4.743682	2.567374	0.738775	-0.062726	-0.640278	0.200801
38042		8.781010	-4.030097	3.677659	0.740201	-0.066760	-0.637283	0.203753
38043		8.823383	-4.464417	4.436043	0.741844	-0.071442	-0.633946	0.206580
38044		9.209224	-4.280015	5.250916	0.744022	-0.076673	-0.629927	0.209153
38045		9.645053	-4.934271	5.315434	0.746520	-0.082651	-0.625491	0.211276
38046		10.021385	-5.212494	5.329777	0.749532	-0.088925	-0.620271	0.213442
38047		10.372119	-5.104466	5.670018	0.752974	-0.095117	-0.614356	0.215753
38048		10.641034	-4.928885	5.835535	0.756875	-0.101532	-0.607681	0.218071
38049		10.146029	-4.539746	5.588566	0.761286	-0.108107	-0.600180	0.220321
38050		10.041191	-4.384756	5.950235	0.765907	-0.115025	-0.592210	0.222358
38051		9.912232	-4.229883	5.367761	0.770892	-0.122407	-0.583612	0.223918
38052		9.471453	-4.864938	5.640490	0.776077	-0.130330	-0.574572	0.224912
38053		9.672641	-5.736953	5.576134	0.781574	-0.137923	-0.564868	0.225926
38054		9.798330	-5.979274	6.743109	0.787297	-0.145136	-0.554539	0.227125
38055		9.544900	-6.571242	7.527228	0.793520	-0.151973	-0.543245	0.228286
38056		9.769585	-7.222089	7.757896	0.800115	-0.158395	-0.531120	0.229432
38057		10.422358	-7.820351	8.281862	0.807098	-0.164499	-0.518090	0.230467
38058		10.807607	-8.720019	8.785316	0.814347	-0.170641	-0.504234	0.231233
38059		11.339605	-9.359952	8.808492	0.821698	-0.176852	-0.489730	0.231731
38060		12.100866	-10.507223	9.099114	0.829069	-0.183289	-0.474636	0.231884
38061		13.017731	-11.640258	9.360150	0.836422	-0.189694	-0.459001	0.231801
38062		13.745503	-12.725311	8.635754	0.843619	-0.196136	-0.443049	0.231397
38063		14.780173	-15.321616	7.266279	0.850461	-0.202203	-0.427125	0.231073
38064		16.644264	-17.423636	4.960215	0.856894	-0.206596	-0.411665	0.231478
38065		18.776150	-18.472071	1.333672	0.862947	-0.208819	-0.396998	0.232614
38066		20.478659	-17.419908	-3.713653	0.868353	-0.208489	-0.384151	0.234358
38067		21.463836	-14.326226	-6.836111	0.872890	-0.206249	-0.373990	0.235915
38068		19.801945	-11.086775	-6.325453	0.876477	-0.203225	-0.366929	0.236328
38069		16.711980	-8.049452	-4.944651	0.879131	-0.198838	-0.363323	0.235771
38070		14.465770	-3.469228	-1.160994	0.881438	-0.192711	-0.362194	0.233978
38071		11.317920	0.092437	1.831879	0.883594	-0.185725	-0.362831	0.230480
38072		6.856217	2.734665	4.658098	0.885738	-0.177570	-0.365156	0.224939
38073		2.974951	2.671760	10.353305	0.887794	-0.168657	-0.368918	0.217432
38074		0.671244	-1.914364	15.963051	0.889607	-0.160407	-0.373273	0.208655
38075		-0.109300	-9.669965	20.189393	0.891805	-0.151469	-0.376020	0.200875
38076		1.496398	-15.109625	20.383238	0.895327	-0.138106	-0.374948	0.196801
38077		3.018578	-15.651181	10.131947	0.899540	-0.117900	-0.371317	0.197614
38078		8.446985	-13.473342	1.375598	0.903025	-0.095033	-0.367843	0.200516
38079		14.564687	-10.435103	-1.521026	0.905612	-0.073126	-0.364536	0.204043
38080		15.997699	-5.660081	-1.344098	0.907594	-0.053386	-0.361214	0.207239
38081		13.058704	2.115456	2.443552	0.909002	-0.038451	-0.358974	0.208267
38082		7.045550	5.322794	7.828776	0.910302	-0.030955	-0.358103	0.205315
38083		4.265971	3.768400	10.086251	0.911654	-0.028614	-0.358157	0.199479
38084		2.733430	1.669115	7.587783	0.913247	-0.027061	-0.357862	0.192826
38085		3.328308	0.239033	5.376543	0.914821	-0.024915	-0.357370	0.186461
38086		4.626722	-1.993814	3.038951	0.916388	-0.021114	-0.356380	0.181055
38087		4.831817	-3.343959	1.241734	0.917636	-0.014488	-0.355464	0.177145
38088		5.077147	-2.140936	0.447226	0.918563	-0.004445	-0.354642	0.174501
38089		5.180658	0.196895	0.174091	0.919009	0.007241	-0.354288	0.172770
38090		5.581697	2.350136	0.758951	0.918992	0.018331	-0.354885	0.170806
38091		5.272659	2.212038	1.845853	0.918568	0.028022	-0.356528	0.168333
38092		6.124007	3.132531	3.263979	0.917829	0.037345	-0.358809	0.165686
38093		6.631051	2.042440	3.062463	0.916904	0.045170	-0.361496	0.162996
38094		7.247015	2.049624	4.493129	0.915827	0.052079	-0.364569	0.160120
38095		7.465040	0.900113	7.455674	0.914879	0.057716	-0.367357	0.157203
38096		7.558366	0.794691	6.851669	0.914074	0.062568	-0.369732	0.154443
38097		8.043920	0.290000	7.223035	0.913394	0.066913	-0.371735	0.151815
38098		7.728776	-0.436379	7.034604	0.912736	0.071015	-0.373552	0.149430
38099		6.828569	-0.288189	5.886008	0.911997	0.075442	-0.375256	0.147492
38100		5.781215	0.127495	5.584746	0.911231	0.079988	-0.376761	0.145984
38101		5.069058	0.995960	4.745183	0.910366	0.084470	-0.378357	0.144722
38102		5.138459	1.109144	4.672818	0.909575	0.088169	-0.379941	0.143333
38103		4.910962	0.997702	4.880484	0.908756	0.091288	-0.381645	0.142040
38104		4.768527	1.256287	4.540226	0.907931	0.093939	-0.383383	0.140906
38105		4.459381	1.437537	4.479555	0.907067	0.095664	-0.385403	0.139796
38106		4.207821	1.004892	4.236359	0.906157	0.096580	-0.387720	0.138658
38107		4.520700	0.613123	4.169328	0.905158	0.097060	-0.390286	0.137639
38108		4.799237	0.339913	4.455479	0.904076	0.097395	-0.392945	0.136948
38109		4.915891	0.534797	4.910240	0.902865	0.097813	-0.395751	0.136559
38110		5.215115	0.742793	5.493703	0.901601	0.098322	-0.398532	0.136458
38111		5.812602	1.009136	6.373932	0.900319	0.098819	-0.401275	0.136526
38112		6.142523	0.837002	6.815398	0.899117	0.099360	-0.403735	0.136798
38113		6.000993	0.515483	6.966291	0.897964	0.100271	-0.405850	0.137447
38114		5.851797	0.550194	6.894554	0.896850	0.101919	-0.407548	0.138483
38115		5.598241	0.727141	6.288548	0.895718	0.104229	-0.409016	0.139755
38116		5.790798	0.649863	5.735493	0.894598	0.106998	-0.410283	0.141116
38117		6.075374	0.570469	5.443588	0.893470	0.110294	-0.411361	0.142576
38118		6.026718	0.835002	5.169764	0.892304	0.114123	-0.412317	0.144095
38119		6.128872	0.889152	4.726041	0.891066	0.118379	-0.413321	0.145444
38120		6.554351	0.739706	4.864016	0.889633	0.123557	-0.414438	0.146724
38121		7.289397	0.852661	5.706452	0.887843	0.130377	-0.415647	0.148238
38122		8.052914	1.805989	6.489784	0.885782	0.138776	-0.416747	0.149847
38123		8.813405	3.078594	7.210876	0.883522	0.148277	-0.417742	0.151307
38124		9.498458	3.813544	7.150983	0.881211	0.158223	-0.418626	0.152264
38125		9.422481	3.549048	6.926012	0.878943	0.168161	-0.419383	0.152643
38126		8.853856	3.665898	6.642467	0.876533	0.178628	-0.420018	0.152864
38127		8.895596	3.898861	6.885458	0.874088	0.189042	-0.420620	0.152681
38128		8.926445	3.143034	6.781436	0.871781	0.198672	-0.421218	0.151995
38129		8.482997	2.391050	6.600540	0.869622	0.207450	-0.421818	0.150967
38130		7.590560	1.153987	6.296150	0.867723	0.214970	-0.422430	0.149656
38131		6.933470	-0.356763	5.867524	0.865973	0.221358	-0.423187	0.148339
38132		6.279935	-1.225605	5.081985	0.864204	0.227047	-0.424146	0.147317
38133		6.199138	-1.540457	4.072157	0.862429	0.231924	-0.425364	0.146605
38134		6.464832	-1.356042	3.652456	0.860809	0.235417	-0.426924	0.146026
38135		6.505776	-1.072802	3.274903	0.859529	0.236883	-0.428889	0.145431
38136		6.575133	-0.546151	2.740677	0.858553	0.236471	-0.431307	0.144716
38137		7.281809	0.538385	2.883883	0.857749	0.234834	-0.434020	0.144033
38138		7.656220	1.886974	3.083080	0.856994	0.232378	-0.437061	0.143318
38139		8.495199	2.404627	3.987435	0.856316	0.229224	-0.440319	0.142472
38140		9.148707	2.570264	4.782727	0.855602	0.226147	-0.443527	0.141729
38141		9.532514	2.777843	4.989811	0.854622	0.223758	-0.446699	0.141468
38142		9.602971	3.053341	4.849437	0.853335	0.222387	-0.449760	0.141705
38143		9.306940	3.575471	4.194394	0.851620	0.222217	-0.452862	0.142404
38144		9.116321	4.183065	3.751925	0.849686	0.222628	-0.456025	0.143222
38145		8.661967	4.564790	3.526104	0.847712	0.222938	-0.459318	0.143910
38146		7.938148	4.499392	3.204640	0.845912	0.222420	-0.462806	0.144129
38147		7.105312	3.904396	3.130272	0.844293	0.220734	-0.466652	0.143813
38148		6.305986	3.134030	3.191375	0.842781	0.218016	-0.470863	0.143100
38149		5.629663	2.277766	2.799748	0.841187	0.214681	-0.475466	0.142297
38150		5.308462	1.502589	2.635013	0.839292	0.211367	-0.480445	0.141724
38151		5.007702	1.200055	3.004939	0.836965	0.208465	-0.485749	0.141700
38152		4.845390	1.494752	3.016307	0.834248	0.206023	-0.491274	0.142247
38153		4.873466	1.728703	3.164633	0.831251	0.203636	-0.497074	0.143077
38154		4.934469	1.766119	3.614540	0.828077	0.201089	-0.503088	0.144062
38155		5.072689	1.776069	3.820682	0.824728	0.198373	-0.509301	0.145206
38156		5.283783	1.669623	4.015984	0.821294	0.195309	-0.515676	0.146316
38157		5.222939	1.368710	4.379115	0.817736	0.192037	-0.522178	0.147513
38158		5.000067	1.447866	4.521196	0.814011	0.188714	-0.528779	0.148881
38159		4.657842	1.828027	5.165504	0.810151	0.185312	-0.535450	0.150363
38160		4.353362	2.295193	5.715054	0.806291	0.181701	-0.542086	0.151728
38161		4.163164	2.649598	6.721657	0.802395	0.177789	-0.548805	0.152861
38162		5.945039	4.375090	10.374241	0.798732	0.174028	-0.555008	0.153974
38163		8.260580	7.917228	10.326213	0.795916	0.170767	-0.559861	0.154634
38164		11.570225	7.817978	8.097854	0.794209	0.166528	-0.563959	0.153136
38165		15.539861	3.419340	6.567679	0.793007	0.162072	-0.567646	0.150499
38166		19.197635	-0.782466	4.664377	0.791823	0.159504	-0.570427	0.148956
38167		20.569507	-3.290938	2.231753	0.790431	0.159535	-0.572250	0.149322
38168		19.465335	-4.182403	1.999952	0.788674	0.161364	-0.573636	0.151315
38169		16.652623	-3.090337	4.232434	0.787009	0.163496	-0.574521	0.154313
38170		14.733290	-0.990153	6.732107	0.786140	0.164438	-0.574646	0.157246
38171		14.168248	0.664635	8.021757	0.786615	0.163130	-0.573823	0.159225
38172		13.740790	1.008922	6.920123	0.788300	0.159918	-0.572152	0.160162
38173		12.120278	0.797764	4.610905	0.790566	0.156288	-0.569838	0.160825
38174		10.288846	0.995107	3.113227	0.792812	0.153404	-0.567242	0.161717
38175		9.348634	1.739369	2.711104	0.794962	0.151561	-0.564388	0.162883
38176		9.181279	2.096264	2.846344	0.797076	0.150447	-0.561360	0.164046
38177		9.028065	1.904253	2.876170	0.799166	0.149917	-0.558215	0.165091
38178		8.131336	1.415995	2.409948	0.801105	0.149867	-0.555158	0.166044
38179		7.067350	0.836913	2.282591	0.802782	0.150033	-0.552422	0.166915
38180		6.381821	0.105336	2.029297	0.804187	0.150162	-0.550089	0.167741
38181		6.080963	-0.614927	2.098438	0.805299	0.150202	-0.548156	0.168695
38182		6.311450	-0.992514	2.055190	0.806107	0.150082	-0.546651	0.169821
38183		6.431694	-1.174275	1.626394	0.806603	0.149744	-0.545597	0.171153
38184		6.653250	-0.919618	1.431221	0.806778	0.149285	-0.544999	0.172626
38185		6.853225	-0.240423	1.197791	0.806694	0.148690	-0.544833	0.174050
38186		6.564553	-0.114385	0.567568	0.806410	0.147916	-0.545081	0.175245
38187		6.920456	-0.744739	1.363898	0.805748	0.147064	-0.545930	0.176360
38188		7.680327	-0.191914	2.828222	0.804896	0.146818	-0.546732	0.177960
38189		7.935082	0.909840	3.281095	0.804053	0.146471	-0.547606	0.179368
38190		8.476005	1.117872	4.112130	0.803296	0.145695	-0.548594	0.180368
38191		9.541840	0.605037	4.648554	0.802765	0.144628	-0.549383	0.181189
38192		10.020136	0.266269	4.184907	0.802398	0.143563	-0.549930	0.182002
38193		10.028273	-0.191023	3.192995	0.802084	0.142232	-0.550491	0.182729
38194		9.455098	-0.525129	2.595608	0.801657	0.140765	-0.551215	0.183558
38195		9.096224	0.107645	2.855393	0.801070	0.139287	-0.552130	0.184495
38196		8.781083	0.499313	2.831522	0.800450	0.137530	-0.553224	0.185226
38197		8.618856	0.957175	2.910001	0.799732	0.135730	-0.554494	0.185856
38198		8.086784	1.392684	3.370183	0.798904	0.133968	-0.555969	0.186289
38199		7.649036	1.718000	3.597715	0.797984	0.132191	-0.557665	0.186433
38200		7.467733	1.515957	3.899842	0.797062	0.130389	-0.559464	0.186257
38201		7.266171	1.061678	4.076717	0.796087	0.128696	-0.561367	0.185878
38202		7.226647	0.584325	4.046432	0.795001	0.127244	-0.563365	0.185480
38203		7.038975	0.032866	3.397509	0.793795	0.125944	-0.565499	0.185038
38204		6.749133	-0.675189	2.845454	0.792378	0.124786	-0.567844	0.184714
38205		6.661353	-1.001565	2.710814	0.790657	0.123842	-0.570473	0.184622
38206		6.890365	-1.035208	3.029712	0.788695	0.123050	-0.573311	0.184750
38207		6.969781	-0.874101	3.389293	0.786589	0.122208	-0.576303	0.184980
38208		6.865011	-0.587262	3.426643	0.784431	0.121079	-0.579446	0.185067
38209		6.358659	-0.644890	3.273144	0.782224	0.119591	-0.582758	0.184979
38210		5.961808	-0.635473	3.046135	0.779865	0.118043	-0.586268	0.184841
38211		5.911296	-0.638538	2.492404	0.777237	0.116701	-0.590047	0.184736
38212		7.652732	-0.466705	3.074903	0.774295	0.116006	-0.593971	0.184955
38213		9.910938	-0.069139	3.194626	0.771413	0.115980	-0.597555	0.185469
38214		11.719008	0.064288	2.995916	0.768695	0.116326	-0.600815	0.186005
38215		11.837101	0.153849	2.514081	0.766290	0.116715	-0.603709	0.186313
38216		9.922051	-0.030745	3.173678	0.764056	0.116627	-0.606596	0.186167
38217		9.288058	-0.195255	4.344674	0.762076	0.115986	-0.609374	0.185610
38218		9.258391	-0.707098	4.523465	0.760496	0.114855	-0.611806	0.184791
38219		10.232651	-0.855613	4.670931	0.759222	0.113536	-0.613867	0.184007
38220		9.846758	-0.648333	3.877106	0.758275	0.112388	-0.615422	0.183422
38221		9.121348	-0.180601	3.245298	0.757412	0.111284	-0.616859	0.182836
38222		9.138158	0.099955	2.412508	0.756593	0.110224	-0.618246	0.182178
38223		9.310963	-0.009873	2.057241	0.755848	0.109101	-0.619619	0.181284
38224		9.510745	-0.219147	1.741025	0.755090	0.108019	-0.621014	0.180310
38225		9.342925	-0.205962	1.657859	0.754367	0.107018	-0.622338	0.179372
38226		9.044208	0.069010	2.154441	0.753713	0.105872	-0.623639	0.178276
38227		8.185238	0.229472	2.405686	0.753215	0.104378	-0.624897	0.176849
38228		7.228672	0.038649	2.810843	0.752783	0.102419	-0.626221	0.175141
38229		6.448795	-0.405046	2.415327	0.752297	0.100210	-0.627629	0.173464
38230		7.103896	-0.786492	2.519571	0.751630	0.098030	-0.629151	0.172082
38231		8.192023	-1.131604	2.498620	0.750898	0.096129	-0.630555	0.171206
38232		8.687855	-1.113527	2.344439	0.750153	0.094665	-0.631741	0.170916
38233		9.311648	-0.532003	2.168792	0.749446	0.093629	-0.632675	0.171132
38234		9.775246	-0.191919	1.841588	0.748904	0.092534	-0.633413	0.171373
38235		10.377135	-0.306459	1.729642	0.748677	0.091199	-0.633838	0.171506
38236		10.116395	-0.553784	0.792267	0.748681	0.089727	-0.634013	0.171619
38237		9.950136	-0.703002	0.329142	0.748636	0.088322	-0.634208	0.171822
38238		9.670427	-0.800888	0.508718	0.748526	0.087060	-0.634431	0.172123
38239		9.874965	-0.883574	1.316636	0.748316	0.085798	-0.634742	0.172521
38240		10.138510	-0.948095	2.216584	0.748194	0.084418	-0.634948	0.172974
38241		10.370651	-0.850109	3.176368	0.748294	0.082899	-0.634894	0.173474
38242		10.832755	-0.727404	4.141784	0.748612	0.081272	-0.634563	0.174085
38243		11.508872	-0.559024	4.849060	0.749313	0.079535	-0.633785	0.174701
38244		11.465780	-0.545570	4.702796	0.750367	0.077700	-0.632597	0.175307
38245		11.588915	-0.511103	4.137051	0.751910	0.075661	-0.630892	0.175730
38246		12.221363	-0.952617	5.100588	0.754792	0.072519	-0.627768	0.175889
38247		10.720647	-1.305907	3.744323	0.759273	0.068499	-0.622695	0.176248
38248		7.639465	-0.095133	-1.649652	0.762581	0.065117	-0.618909	0.176583
38249		7.719674	-0.887869	-3.465910	0.764485	0.062069	-0.616936	0.176354
38250		7.548090	-2.458563	-2.624382	0.765453	0.059946	-0.615858	0.176655
38251		8.259318	-2.483735	-1.714614	0.765899	0.058587	-0.615130	0.177714
38252		8.929623	-2.413263	-0.707559	0.766169	0.057489	-0.614497	0.179093
38253		8.941607	-2.048085	1.620541	0.766340	0.056427	-0.613946	0.180582
38254		10.824868	-1.756212	5.114272	0.766677	0.054909	-0.613291	0.181837
38255		12.683172	-1.717975	8.286233	0.767608	0.053167	-0.611926	0.183024
38256		14.111750	-0.950915	8.929892	0.769095	0.051542	-0.609868	0.184111
38257		15.189518	-0.926992	8.529934	0.771222	0.049226	-0.607282	0.184398
38258		14.810015	-1.901005	6.280309	0.773748	0.046396	-0.604359	0.184154
38259		12.925732	-2.009729	2.034560	0.776250	0.044199	-0.601284	0.184228
38260		11.001406	-1.450829	-0.303292	0.778372	0.043296	-0.598368	0.184979
38261		9.583917	-0.889185	-1.357974	0.780164	0.043167	-0.595737	0.185951
38262		8.199263	-0.728519	-1.635227	0.781777	0.043121	-0.593379	0.186727
38263		7.581779	-1.555711	-1.919823	0.783116	0.042527	-0.591567	0.187002
38264		7.458318	-3.049597	-1.735361	0.784141	0.041532	-0.590251	0.187090
38265		7.796186	-3.851114	-0.808570	0.784822	0.040793	-0.589216	0.187658
38266		8.539177	-3.603204	0.429011	0.785273	0.040222	-0.588334	0.188658
38267		8.837521	-2.834387	3.226605	0.785663	0.039309	-0.587535	0.189712
38268		11.106105	-1.795844	6.884681	0.786227	0.038196	-0.586541	0.190676
38269		13.779831	-1.746836	10.013445	0.787375	0.036475	-0.584959	0.191137
38270		15.234479	-1.693794	9.867081	0.789136	0.034227	-0.582653	0.191333
38271		15.305474	-2.181838	7.500159	0.791182	0.031856	-0.580017	0.191302
38272		14.285705	-2.278528	5.019212	0.793267	0.029946	-0.577207	0.191476
38273		12.053334	-1.146670	0.744080	0.795205	0.029332	-0.574350	0.192121
38274		9.741849	-0.246401	-1.949560	0.796650	0.029686	-0.572143	0.192664
38275		8.156972	-0.213392	-3.479883	0.797716	0.030084	-0.570664	0.192578
38276		6.366966	-1.428725	-4.627445	0.798294	0.030080	-0.570063	0.191966
38277		5.765989	-3.111522	-5.203831	0.798287	0.029714	-0.570332	0.191251
38278		6.135379	-3.897812	-4.107535	0.797654	0.029797	-0.571244	0.191157
38279		7.170629	-4.500670	-3.004043	0.796472	0.029743	-0.572828	0.191355
38280		6.922302	-4.374836	-3.303894	0.794824	0.029802	-0.574908	0.191959
38281		6.158277	-3.890027	-3.027054	0.792700	0.029572	-0.577651	0.192542
38282		6.873672	-3.408075	3.434224	0.790376	0.028871	-0.580605	0.193315
38283		12.815129	-2.939256	9.648507	0.788326	0.027934	-0.583088	0.194345
38284		18.413223	-3.188013	14.287920	0.787238	0.026665	-0.584262	0.195406
38285		21.137537	-0.813157	13.250764	0.787023	0.025414	-0.584347	0.196181
38286		19.272473	-0.980616	9.650056	0.787310	0.023075	-0.584207	0.195736
38287		15.813757	-1.542869	4.334194	0.787591	0.021103	-0.584138	0.195034
38288		13.615791	-0.796506	-0.530536	0.787595	0.021447	-0.584088	0.195126
38289		11.523668	0.386712	-2.873639	0.787079	0.023331	-0.584608	0.195436
38290		9.087888	1.548929	-0.802916	0.786241	0.025501	-0.585764	0.195077
38291		5.448681	0.013950	0.178379	0.785247	0.026770	-0.587460	0.193808
38292		3.742576	-1.580064	1.433967	0.784188	0.027482	-0.589330	0.192312
38293		3.510512	-1.968516	3.845358	0.783232	0.028283	-0.590926	0.191193
38294		3.136183	-2.105256	4.219944	0.782421	0.028893	-0.592248	0.190326
38295		2.683134	-2.410002	2.497330	0.781535	0.029170	-0.593635	0.189605
38296		2.325713	-2.508787	2.735544	0.780579	0.029556	-0.594959	0.189331
38297		2.942747	-1.626165	4.537654	0.779511	0.030413	-0.596171	0.189785
38298		5.492286	-2.823945	5.449751	0.778559	0.030552	-0.597310	0.190085
38299		8.248966	-5.291032	6.502618	0.777791	0.030704	-0.598036	0.190921
38300		10.706119	-4.029104	5.836765	0.777084	0.032003	-0.598214	0.193019
38301		11.533130	-2.190200	3.999668	0.776560	0.033160	-0.598258	0.194789
38302		11.301389	-2.201687	2.435472	0.776067	0.033453	-0.598595	0.195664
38303		10.630581	-1.997169	1.393113	0.775504	0.033816	-0.599092	0.196314
38304		10.212186	-0.930699	1.191124	0.774942	0.034046	-0.599744	0.196503
38305		9.606056	-1.068166	1.216019	0.774404	0.033788	-0.600639	0.195931
38306		8.591388	-1.591162	1.451252	0.773876	0.033560	-0.601616	0.195060
38307		7.882977	-1.169535	4.636255	0.773459	0.033789	-0.602360	0.194376
38308		10.607048	-0.606688	6.846565	0.773361	0.033977	-0.602772	0.193453
38309		13.316373	-1.303166	9.200202	0.774007	0.033685	-0.602317	0.192334
38310		14.938265	-1.255544	8.145234	0.775189	0.033281	-0.601180	0.191197
38311		14.840581	-1.468079	6.169742	0.776760	0.032938	-0.599519	0.190097
38312		14.837048	-1.590555	4.044208	0.778411	0.032953	-0.597663	0.189183
38313		14.656927	-1.574099	2.210175	0.780006	0.033628	-0.595779	0.188435
38314		13.730216	-1.421349	1.456499	0.781410	0.034034	-0.594266	0.187319
38315		11.064681	-1.626326	-1.533050	0.782363	0.033676	-0.593566	0.185615
38316		7.739557	-1.107681	-3.374254	0.782822	0.034204	-0.593380	0.184172
38317		4.615727	-0.348281	-2.080042	0.782865	0.035202	-0.593715	0.182719
38318		2.445059	-0.794645	-1.159774	0.782794	0.035555	-0.594417	0.180661
38319		0.788773	-2.141311	-0.920151	0.782632	0.035241	-0.595337	0.178380
38320		-0.327604	-2.639861	-0.451582	0.782343	0.035215	-0.596221	0.176690
38321		-1.199481	-2.727166	0.342864	0.781986	0.035482	-0.596964	0.175707
38322		-1.349499	-2.856955	2.100282	0.781606	0.035898	-0.597489	0.175530
38323		1.891631	-3.031848	4.415159	0.781159	0.036334	-0.597826	0.176278
38324		7.023954	-2.797930	7.780130	0.781396	0.036273	-0.597220	0.177292
38325		11.912909	-2.269430	9.684598	0.782342	0.035333	-0.595768	0.178194
38326		15.619605	-1.541617	10.239157	0.784076	0.033771	-0.593333	0.178999
38327		17.883345	-0.119595	11.356896	0.786443	0.031640	-0.590239	0.179232
38328		16.053723	1.309446	8.248750	0.788951	0.028853	-0.587310	0.178298
38329		12.828703	1.277182	4.774633	0.791359	0.025765	-0.584720	0.176604
38330		10.952484	0.338741	2.536260	0.793575	0.023898	-0.582153	0.175402
38331		9.703008	0.003493	0.688716	0.795543	0.023436	-0.579658	0.174809
38332		8.573911	-0.457050	-0.611471	0.797237	0.023849	-0.577375	0.174589
38333		7.325863	-1.395146	-0.835880	0.798673	0.024658	-0.575362	0.174562
38334		6.114976	-2.410062	-0.856000	0.799844	0.025687	-0.573578	0.174925
38335		5.218746	-2.915845	-1.044279	0.800737	0.026911	-0.571996	0.175829
38336		5.017676	-2.331081	1.769193	0.801453	0.028373	-0.570486	0.177236
38337		7.049453	-1.499444	6.287184	0.802239	0.029377	-0.568924	0.178534
38338		8.886720	-1.163499	9.947474	0.803434	0.029251	-0.567037	0.179185
38339		11.432277	-1.234793	11.048305	0.805112	0.027955	-0.564769	0.179024
38340		13.095742	-2.207870	10.740475	0.807223	0.026316	-0.561903	0.178783
38341		14.466901	-2.042406	10.651944	0.809374	0.025641	-0.558748	0.179045
38342		15.489435	-1.840573	12.587105	0.812458	0.024012	-0.554281	0.179186
38343		11.783120	-0.753581	7.328403	0.815962	0.021558	-0.549181	0.179280
38344		9.318863	-0.106313	3.201634	0.819006	0.019720	-0.544683	0.179335
38345		7.499767	0.044560	1.996231	0.821787	0.018987	-0.540317	0.179900
38346		5.806921	-0.046529	0.773018	0.824518	0.018556	-0.536042	0.180234
38347		4.757484	-0.761206	0.026988	0.827210	0.018202	-0.531794	0.180518
38348		4.258665	-1.853275	-1.095476	0.829731	0.017921	-0.527781	0.180753
38349		4.032569	-2.429612	-1.458969	0.832021	0.018092	-0.523931	0.181411
38350		4.023420	-2.305473	-0.553499	0.834079	0.018741	-0.520277	0.182408
38351		5.645011	-2.108693	2.775465	0.836089	0.019629	-0.516556	0.183685
38352		7.354495	-1.895498	6.108617	0.838243	0.019589	-0.512801	0.184395
38353		9.931296	-2.387328	7.793984	0.840480	0.018626	-0.509025	0.184770
38354		12.281873	-2.622218	8.711857	0.842924	0.017397	-0.504933	0.184982
38355		13.880183	-2.640204	9.281308	0.845485	0.016229	-0.500544	0.185329
38356		14.459322	-2.473246	9.766427	0.848224	0.015154	-0.495796	0.185670
38357		13.880107	-2.319288	10.072494	0.851215	0.014150	-0.490427	0.186315
38358		12.288130	-1.524359	8.543123	0.854406	0.013210	-0.484601	0.187023
38359		11.321330	-1.219339	7.612562	0.857610	0.012364	-0.478590	0.187893
38360		10.297528	-0.773228	6.652010	0.860828	0.011504	-0.472572	0.188464
38361		9.513541	-0.829852	6.038260	0.863968	0.010763	-0.466532	0.189188
38362		9.370020	-0.825529	6.287591	0.867188	0.009980	-0.460406	0.189503
38363		9.174138	-0.796561	5.995266	0.870346	0.009445	-0.454181	0.190072
38364		9.592516	-1.529724	5.675500	0.873510	0.008760	-0.448047	0.190152
38365		10.767314	-2.337712	7.576715	0.876926	0.007769	-0.441333	0.190172
38366		10.158031	-2.217027	6.966097	0.880618	0.006303	-0.433913	0.190241
38367		9.290848	-2.235010	5.065698	0.884025	0.004585	-0.426964	0.190213
38368		8.696029	-2.084310	4.450939	0.886956	0.003639	-0.420800	0.190322
38369		8.502156	-1.720521	5.262694	0.889641	0.003141	-0.414997	0.190543
38370		8.648202	-2.751222	6.093223	0.892225	0.002191	-0.409309	0.190776
38371		8.743303	-3.237549	6.089103	0.894644	0.001622	-0.403674	0.191460
38372		9.093872	-2.990084	6.393816	0.896889	0.001379	-0.398197	0.192425
38373		10.169859	-2.894967	6.223384	0.898979	0.001312	-0.392923	0.193512
38374		11.241027	-2.253919	5.748225	0.900876	0.001473	-0.388045	0.194529
38375		11.497187	-1.799727	5.079454	0.902567	0.001766	-0.383714	0.195276
38376		11.213231	-1.742257	4.939835	0.903998	0.002227	-0.380097	0.195730
